SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Oct-14,1,23934,23872,25774,25850,21939,898,3675,0,5385,0,1259,1521,1211,1011,-81,0,1188,1011,-81,0,25850.0
01-Oct-14,2,23136,23070,25075,25254,21185,921,3675,0,5385,0,1396,1645,1200,1017,-43,0,1189,1017,-43,0,25254.0
01-Oct-14,3,22738,22660,24630,24800,20830,921,3675,0,5391,0,1392,1640,1200,1004,19,0,1189,1004,19,0,24800.0
01-Oct-14,4,22573,22517,24452,24579,20703,907,3675,0,5391,0,1379,1627,1200,1014,36,0,1189,1014,36,0,24579.0
01-Oct-14,5,22295,22186,24255,24390,20441,907,3675,0,5391,0,1460,1714,1200,989,36,0,1189,989,36,0,24390.0
01-Oct-14,6,21842,21808,23856,24071,19980,835,3675,0,5391,0,1514,1763,1200,994,17,0,1189,994,17,0,24071.0
01-Oct-14,7,21810,21751,23850,24039,19914,835,3675,0,5391,0,1493,1740,1200,1026,-47,0,1189,1026,-47,0,24039.0
01-Oct-14,8,21800,21731,23866,24046,19866,824,3675,0,5391,0,1492,1741,1200,998,-74,0,1189,998,-74,0,24046.0
01-Oct-14,9,21786,21727,23870,24060,19861,824,3675,0,5391,0,1488,1737,1200,984,-96,0,1189,984,-96,0,24060.0
01-Oct-14,10,22007,21968,24041,24223,20056,798,3675,0,5391,0,1475,1723,1202,994,-59,0,1189,994,-59,0,24223.0
01-Oct-14,11,22727,22759,24557,24553,20733,798,3675,0,5391,0,1330,1370,1062,750,33,0,1051,750,33,0,24553.0
01-Oct-14,12,23919,23991,25575,25534,21832,800,3675,0,5391,0,1156,1139,1062,740,36,0,1051,740,36,0,25534.0
01-Oct-14,13,26981,27113,27747,27788,24682,800,3675,0,5391,0,239,205,998,766,-27,0,987,766,-27,0,27788.0
01-Oct-14,14,30356,30417,30897,30957,27725,785,3675,0,5391,0,11,9,997,740,-30,0,987,740,-30,0,30957.0
01-Oct-14,15,33773,33803,34359,34388,30760,785,3675,44,5391,0,15,14,974,773,-71,0,964,773,-71,0,34388.0
01-Oct-14,16,35858,35802,36486,36427,32608,750,3675,157,5391,0,12,8,956,783,-116,0,965,783,-116,0,36427.0
01-Oct-14,17,36734,36584,37399,37246,33406,750,3675,358,5391,0,13,10,1467,757,-152,0,1456,757,-152,0,37246.0
01-Oct-14,18,36633,36489,37304,37160,33386,750,3675,603,5391,0,15,16,1468,740,-156,0,1456,740,-156,0,37160.0
01-Oct-14,19,37027,36913,37769,37654,33679,750,3675,913,5391,0,15,16,1491,962,-227,0,1480,962,-227,0,37654.0
01-Oct-14,20,37053,36900,37819,37667,33668,809,3675,1260,5391,0,15,16,1491,981,-251,0,1480,981,-251,0,37667.0
01-Oct-14,21,36885,36748,37651,37514,33504,809,3675,1590,5391,0,15,16,1491,1006,-251,0,1480,1006,-251,0,37514.0
01-Oct-14,22,36818,36676,37584,37443,33459,834,3675,1760,5391,0,15,16,1492,989,-251,0,1480,989,-251,0,37443.0
01-Oct-14,23,36796,36682,37564,37448,33468,834,3675,1870,5391,0,16,16,1484,1000,-251,-1,1471,1000,-251,-1,37448.0
01-Oct-14,24,36864,36759,37631,37525,33590,816,3675,1890,5391,0,15,16,1485,1002,-251,-1,1471,1002,-251,-1,37525.0
01-Oct-14,25,37062,36950,37828,37708,33831,816,3675,1800,5391,0,14,8,1385,1004,-251,-1,1373,1004,-251,-1,37708.0
01-Oct-14,26,36820,36708,37555,37439,33698,831,3675,1880,5391,0,12,10,1400,1000,-222,-1,1373,1000,-222,-1,37439.0
01-Oct-14,27,36789,36684,37520,37414,33712,831,3675,1880,5391,0,12,12,312,1023,-218,-1,278,1023,-218,-1,37414.0
01-Oct-14,28,36647,36518,37378,37247,33601,811,3675,1740,5391,0,11,10,277,1018,-219,-1,279,1018,-219,-1,37247.0
01-Oct-14,29,36495,36401,37224,37129,33472,811,3675,1620,5391,0,9,10,656,1028,-219,-1,667,1028,-219,-1,37129.0
01-Oct-14,30,36505,36395,37234,37123,33500,699,3675,1470,5391,0,9,10,741,1018,-219,-1,743,1018,-219,-1,37123.0
01-Oct-14,31,36368,36276,37097,37002,33325,699,3675,1180,5391,0,9,8,1334,676,-219,-1,1339,676,-219,-1,37002.0
01-Oct-14,32,37049,36988,37797,37733,33964,656,3675,973,5391,0,13,11,1358,693,-234,-1,1341,693,-234,-1,37733.0
01-Oct-14,33,37975,37911,38740,38675,34774,656,3675,803,5391,15,13,9,1269,927,-251,-1,1257,927,-251,-1,38675.0
01-Oct-14,34,38751,38700,39511,39462,35457,540,3675,633,5391,191,8,12,1268,899,-251,-1,1257,899,-251,-1,39462.0
01-Oct-14,35,39174,39069,40015,39914,35833,540,3675,435,5391,191,16,10,1342,996,-251,-74,1332,996,-251,-74,39914.0
01-Oct-14,36,39207,39085,40202,40077,35861,436,3675,240,5391,191,21,18,1344,987,-251,-223,1331,987,-251,-223,40077.0
01-Oct-14,37,39337,39262,40458,40384,35981,436,3675,100,5391,191,14,12,1344,1021,-235,-372,1332,1021,-235,-372,40384.0
01-Oct-14,38,40224,40162,41415,41354,36790,351,3675,52,5391,227,9,2,1341,1016,-234,-448,1332,1016,-234,-448,41354.0
01-Oct-14,39,41611,41409,42753,42548,37965,351,3675,0,5391,259,6,2,1490,987,-241,-395,1480,987,-241,-395,42548.0
01-Oct-14,40,41160,40881,42363,42084,37468,322,3675,0,5391,192,10,10,1492,979,-251,-442,1480,979,-251,-442,42084.0
01-Oct-14,41,39930,39689,41164,40918,36281,322,3675,0,5391,13,14,8,1491,1002,-251,-469,1480,1002,-251,-469,40918.0
01-Oct-14,42,38269,38041,39493,39266,34755,296,3675,0,5391,0,12,8,1492,1000,-251,-461,1480,1000,-251,-461,39266.0
01-Oct-14,43,36676,36448,37944,37712,33289,296,3675,0,5391,0,14,10,1492,1010,-247,-507,1480,1010,-247,-507,37712.0
01-Oct-14,44,34515,34359,35698,35541,31334,279,3675,0,5391,0,15,14,1491,1016,-214,-454,1480,1016,-214,-454,35541.0
01-Oct-14,45,32490,32366,33574,33447,29498,279,3675,0,5391,0,13,10,1491,998,-192,-379,1480,998,-192,-379,33447.0
01-Oct-14,46,30273,30059,31236,31020,27495,275,3675,0,5391,0,14,11,1492,1011,-186,-263,1480,1011,-186,-263,31020.0
01-Oct-14,47,28071,27858,28933,28722,25497,275,3675,0,5391,0,23,25,1446,962,-152,-187,1433,962,-152,-187,28722.0
01-Oct-14,48,26267,26113,27175,27036,23858,281,3675,0,5391,0,106,122,1444,960,-115,-187,1434,960,-115,-187,27036.0
02-Oct-14,1,24848,24722,26580,26473,22535,281,3675,0,5391,0,894,916,1444,951,-152,-186,1434,951,-152,-186,26473.0
02-Oct-14,2,24005,23899,26249,26134,21759,288,3675,0,5391,0,1405,1410,1444,952,-152,-187,1433,952,-152,-187,26134.0
02-Oct-14,3,23635,23505,25880,25753,21482,288,3675,0,5396,0,1406,1409,1445,951,-152,-187,1430,951,-152,-187,25753.0
02-Oct-14,4,23404,23327,25780,25707,21333,288,3675,0,5396,0,1539,1543,1445,951,-150,-187,1434,951,-150,-187,25707.0
02-Oct-14,5,23069,22997,25427,25355,20999,288,3675,0,5396,0,1546,1548,1444,951,-128,-184,1434,951,-128,-184,25355.0
02-Oct-14,6,22852,22795,25224,25167,20768,297,3675,0,5396,0,1592,1593,1444,951,-128,-152,1434,951,-128,-152,25167.0
02-Oct-14,7,22835,22744,25154,25062,20702,297,3675,0,5396,0,1584,1583,1445,951,-128,-107,1434,951,-128,-107,25062.0
02-Oct-14,8,22663,22573,24966,24876,20540,296,3675,0,5396,0,1582,1582,1444,951,-128,-93,1434,951,-128,-93,24876.0
02-Oct-14,9,22629,22596,24783,24855,20528,296,3675,0,5396,0,1461,1458,1445,952,-128,-65,1434,952,-128,-65,24855.0
02-Oct-14,10,22796,22771,25049,25024,20653,313,3675,0,5396,0,1561,1561,1444,951,-128,-64,1434,951,-128,-64,25024.0
