SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Apr-12,1,26882,26832,28602,28763,24051,117,2007,0,1436,0,798,1014,997,993,-422,0,983,993,-422,0,28763.0
01-Apr-12,2,26091,26008,28150,28432,23343,146,2007,0,1436,0,1137,1580,998,993,-422,0,983,993,-422,0,28432.0
01-Apr-12,3,26449,26401,28365,28796,23829,146,2019,0,1436,0,994,1476,998,993,-422,0,983,993,-422,0,28796.0
01-Apr-12,4,26836,26755,28712,29151,24306,133,2019,0,1436,0,954,1429,998,993,-422,0,983,993,-422,0,29151.0
01-Apr-12,5,26530,26477,28592,28876,24066,133,2019,0,1436,0,1140,1622,997,992,-422,0,983,992,-422,0,28876.0
01-Apr-12,6,26114,26062,28085,28617,23662,120,2019,0,1436,0,1053,1640,998,993,-418,0,983,993,-418,0,28617.0
01-Apr-12,7,25709,25662,28118,28703,23237,120,2019,0,1436,0,1546,2181,997,993,-363,0,983,993,-363,0,28703.0
01-Apr-12,8,25424,25328,27774,28247,22905,114,2019,0,1436,0,1543,2178,998,993,-307,0,982,993,-307,0,28247.0
01-Apr-12,9,25046,24973,27414,27972,22512,114,2019,0,1436,0,1530,2162,998,994,-338,0,983,994,-338,0,27972.0
01-Apr-12,10,24725,24664,27021,27591,22209,106,2019,0,1436,0,1522,2155,997,993,-274,0,983,993,-274,0,27591.0
01-Apr-12,11,24681,24618,26838,27405,22183,106,2019,0,1436,0,1507,2138,997,993,-150,0,982,993,-150,0,27405.0
