SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jul-15,1,25117,24812,26242,25980,22808,903,3897,0,8705,0,375,416,1762,873,48,-250,1736,873,48,-250,25980.0
01-Jul-15,2,24069,23782,25560,25270,21849,930,3897,0,8705,0,725,763,1762,877,-16,-250,1737,877,-16,-250,25270.0
01-Jul-15,3,23469,23217,25386,25126,21325,918,3897,0,8707,0,1151,1171,1716,879,-16,-250,1687,879,-16,-250,25126.0
01-Jul-15,4,23138,22844,25379,25080,21057,905,3897,0,8707,0,1475,1475,1709,885,-16,-250,1687,885,-16,-250,25080.0
01-Jul-15,5,22801,22578,25004,24781,20756,894,3897,0,8707,0,1454,1454,1761,884,-16,-233,1737,884,-16,-233,24781.0
01-Jul-15,6,22591,22425,24744,24727,20561,882,3897,0,8707,0,1387,1481,1763,884,-16,-250,1736,884,-16,-250,24727.0
01-Jul-15,7,22375,22182,24552,24513,20324,866,3897,0,8707,0,1428,1582,1762,884,-16,-233,1737,884,-16,-233,24513.0
01-Jul-15,8,22254,22076,24379,24415,20166,850,3897,0,8707,0,1359,1509,1762,884,-16,-250,1736,884,-16,-250,24415.0
01-Jul-15,9,22089,21885,24252,24201,20070,865,3897,0,8707,0,1414,1567,1762,884,-16,-233,1736,884,-16,-233,24201.0
01-Jul-15,10,21648,21455,23825,23786,19695,879,3897,266,8707,0,1411,1565,1762,885,-16,-250,1736,885,-16,-250,23786.0
01-Jul-15,11,22002,21863,23968,23982,20025,886,3897,89,8707,0,1214,1367,1762,884,-16,-236,1736,884,-16,-236,23982.0
01-Jul-15,12,22899,22846,24471,24494,20859,893,3897,265,8707,0,953,1033,1754,886,-7,-112,1737,886,-7,-112,24494.0
01-Jul-15,13,25420,25498,26061,26221,23162,888,3897,515,8707,0,141,216,1990,1004,120,37,1969,1004,120,37,26221.0
