SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-May-14,1,25922,25670,27862,27648,23467,414,2523,0,4640,0,1096,1095,1854,927,-121,-223,1833,927,-121,-223,27648.0
01-May-14,2,25183,25032,27132,27022,22830,421,2523,0,4640,0,1089,1093,1854,927,-124,-236,1834,927,-124,-236,27022.0
01-May-14,3,25160,25071,27307,27224,22884,421,2523,0,4644,0,1258,1264,1854,927,-153,-236,1834,927,-153,-236,27224.0
01-May-14,4,25484,25397,27547,27499,23260,438,2523,0,4644,0,1211,1213,1854,927,-116,-236,1834,927,-116,-236,27499.0
01-May-14,5,25180,25124,27282,27226,22948,438,2523,0,4644,0,1253,1253,1854,927,-113,-236,1834,927,-113,-236,27226.0
01-May-14,6,24841,24754,26882,26833,22603,443,2523,0,4644,0,1213,1214,1854,927,-92,-236,1833,927,-92,-236,26833.0
01-May-14,7,24435,24335,26483,26388,22181,443,2523,0,4644,0,1312,1403,1854,925,15,-236,1834,925,15,-236,26388.0
01-May-14,8,24297,24174,26418,26299,22074,500,2523,0,4644,0,1309,1439,1854,925,-76,-236,1834,925,-76,-236,26299.0
01-May-14,9,24087,23939,26234,26216,21894,500,2523,0,4644,0,1308,1478,1854,925,-103,-236,1834,925,-103,-236,26216.0
01-May-14,10,24184,24094,26327,26363,21999,480,2523,0,4644,0,1298,1552,1853,925,-109,-236,1834,925,-109,-236,26363.0
01-May-14,11,24738,24684,26700,26832,22501,480,2523,0,4644,0,1108,1348,1854,925,-142,-212,1834,925,-142,-212,26832.0
01-May-14,12,25316,25280,27068,27278,23046,466,2523,37,4644,0,1128,1377,1850,925,-47,-77,1834,925,-47,-77,27278.0
01-May-14,13,27886,28035,29414,29538,25444,466,2523,58,4644,0,1028,1259,1993,998,123,73,1978,998,123,73,29538.0
01-May-14,14,30990,31111,31963,31885,28290,510,2523,129,4644,0,473,672,1999,998,104,94,1978,998,104,94,31885.0
01-May-14,15,34880,35037,35452,35612,31862,510,2523,200,4644,0,19,176,1999,999,4,-53,1978,999,4,-53,35612.0
01-May-14,16,37255,37367,38117,38237,34024,529,2523,276,4644,0,13,15,2000,999,-146,-203,1978,999,-146,-203,38237.0
01-May-14,17,38448,38411,39538,39506,35084,529,2523,366,4644,0,12,15,2000,999,-225,-353,1978,999,-225,-353,39506.0
01-May-14,18,38532,38473,39718,39665,35176,595,2523,453,4644,0,11,15,2000,999,-221,-454,1978,999,-221,-454,39665.0
01-May-14,19,39184,39131,40386,40338,35767,595,2523,576,4644,0,9,13,2000,999,-236,-457,1978,999,-236,-457,40338.0
01-May-14,20,39531,39347,40694,40545,36038,611,2523,682,4644,0,7,2,2000,999,-211,-445,1978,999,-211,-445,40545.0
01-May-14,21,38895,38990,39962,40196,35400,611,2523,764,4644,0,9,9,2000,999,-139,-419,1978,999,-139,-419,40196.0
01-May-14,22,39121,39158,40314,40370,35611,643,2523,864,4644,0,13,19,2000,999,-223,-457,1978,999,-223,-457,40370.0
01-May-14,23,39451,39282,40656,40491,35906,643,2523,962,4644,0,12,15,1999,999,-236,-457,1978,999,-236,-457,40491.0
01-May-14,24,39594,39429,40800,40642,36002,625,2523,1040,4644,0,13,18,2000,999,-236,-457,1978,999,-236,-457,40642.0
01-May-14,25,39822,39630,41027,40839,36225,625,2523,1100,4644,0,12,13,2000,998,-236,-457,1978,998,-236,-457,40839.0
01-May-14,26,39495,39284,40701,40494,35949,631,2523,1170,4644,0,13,17,2000,998,-236,-457,1978,998,-236,-457,40494.0
01-May-14,27,39104,38876,40326,40106,35599,631,2523,1190,4644,0,13,21,2000,985,-236,-473,1978,985,-236,-473,40106.0
01-May-14,28,38819,38630,40097,39915,35354,624,2523,1180,4644,0,14,21,2000,985,-236,-528,1978,985,-236,-528,39915.0
01-May-14,29,38552,38474,39830,39759,35115,624,2523,1180,4644,0,14,21,2000,999,-236,-528,1978,999,-236,-528,39759.0
01-May-14,30,38302,38137,39578,39421,34885,667,2523,1250,4644,0,13,20,2000,999,-236,-527,1978,999,-236,-527,39421.0
01-May-14,31,38096,37930,39372,39212,34689,667,2523,1200,4644,0,8,15,2000,998,-240,-528,1978,998,-240,-528,39212.0
01-May-14,32,38449,38375,39717,39650,35028,723,2523,1130,4644,0,5,12,1999,998,-240,-523,1978,998,-240,-523,39650.0
01-May-14,33,39204,39139,40419,40359,35716,723,2523,973,4644,0,5,10,2000,999,-240,-470,1978,999,-240,-470,40359.0
01-May-14,34,39899,39793,41043,40944,36359,828,2523,813,4644,0,5,11,2000,999,-185,-454,1978,999,-185,-454,40944.0
01-May-14,35,40211,40009,41372,41176,36653,828,2523,645,4644,0,5,11,2000,999,-202,-454,1978,999,-202,-454,41176.0
01-May-14,36,39938,39748,41050,40866,36429,846,2523,492,4644,0,5,11,2000,999,-153,-454,1978,999,-153,-454,40866.0
01-May-14,37,39669,39482,40826,40645,36232,846,2523,406,4644,0,5,11,2000,999,-189,-463,1978,999,-189,-463,40645.0
01-May-14,38,39496,39284,40650,40445,36069,769,2523,284,4644,0,5,11,2000,999,-140,-509,1978,999,-140,-509,40445.0
01-May-14,39,39073,38858,40247,40037,35708,769,2523,165,4644,0,8,10,2000,999,-139,-527,1978,999,-139,-527,40037.0
01-May-14,40,38670,38463,39848,39647,35308,726,2523,81,4644,0,13,16,2000,999,-139,-526,1978,999,-139,-526,39647.0
01-May-14,41,38250,38051,39408,39216,34854,726,2523,39,4644,0,13,19,1999,999,-139,-506,1978,999,-139,-506,39216.0
01-May-14,42,38377,38190,39536,39355,34995,654,2523,14,4644,0,14,19,2000,999,-139,-506,1978,999,-139,-506,39355.0
01-May-14,43,38041,37759,39226,38943,34575,654,2523,0,4644,0,13,13,1999,999,-166,-506,1978,999,-166,-506,38943.0
01-May-14,44,36282,35906,37542,37170,32910,612,2523,0,4644,0,12,15,2000,999,-228,-520,1978,999,-228,-520,37170.0
01-May-14,45,34352,34002,35544,35199,31120,612,2523,0,4644,0,13,18,1999,999,-249,-430,1978,999,-249,-430,35199.0
01-May-14,46,32112,31738,33125,32749,29052,577,2523,0,4644,0,20,18,1999,999,-213,-280,1978,999,-213,-280,32749.0
01-May-14,47,29766,29433,31100,30813,26883,577,2523,0,4644,0,530,582,1909,951,-142,-162,1882,951,-142,-162,30813.0
01-May-14,48,27815,27500,29426,29147,25071,550,2523,0,4644,0,962,964,1902,951,-58,-91,1882,951,-58,-91,29147.0
02-May-14,1,26250,25916,27977,27681,23616,550,2523,0,4644,0,1083,1100,1903,951,-74,-70,1882,951,-74,-70,27681.0
02-May-14,2,25345,25114,27097,26863,22763,384,2523,0,4644,0,1116,1117,1902,951,-132,-4,1882,951,-132,-4,26863.0
02-May-14,3,25436,25270,26950,26935,22915,384,2523,0,4649,0,954,952,1902,951,-55,-5,1882,951,-55,-5,26935.0
02-May-14,4,25825,25691,27456,27319,23369,354,2523,0,4649,0,1104,1105,1902,951,-24,-3,1882,951,-24,-3,27319.0
02-May-14,5,25446,25297,27069,26923,22994,354,2523,0,4649,0,1099,1102,1901,951,-24,0,1882,951,-24,0,26923.0
02-May-14,6,25219,25067,26973,26830,22739,337,2523,0,4649,0,1230,1239,1901,951,-24,0,1882,951,-24,0,26830.0
02-May-14,7,24950,24779,26753,26714,22427,337,2523,0,4649,0,1279,1410,1901,950,-24,0,1882,950,-24,0,26714.0
02-May-14,8,24699,24548,26515,26584,22190,341,2523,0,4649,0,1292,1513,1901,950,-24,0,1876,950,-24,0,26584.0
02-May-14,9,24558,24409,26402,26506,22063,341,2523,0,4649,0,1287,1540,1902,950,-57,0,1882,950,-57,0,26506.0
02-May-14,10,24507,24377,26416,26535,22019,319,2523,0,4649,0,1285,1534,1901,950,-124,0,1882,950,-124,0,26535.0
02-May-14,11,24901,24860,26629,26704,22373,319,2523,0,4649,0,1145,1262,1902,950,-83,0,1882,950,-83,0,26704.0
02-May-14,12,25508,25515,27175,27305,22962,321,2523,35,4649,0,1127,1253,1898,950,-40,0,1882,950,-40,0,27305.0
02-May-14,13,28106,28206,29401,29428,25366,321,2523,68,4649,0,795,806,1994,999,125,0,1978,999,125,0,29428.0
02-May-14,14,31103,31239,31846,31979,28104,331,2523,153,4649,0,243,213,1998,999,126,0,1978,999,126,0,31979.0
02-May-14,15,34850,34957,35386,35481,31529,331,2523,275,4649,0,18,24,1999,999,-18,0,1978,999,-18,0,35481.0
02-May-14,16,37221,37201,37899,37886,33705,362,2523,460,4649,0,17,25,1999,999,-161,0,1978,999,-161,0,37886.0
02-May-14,17,38455,38350,39210,39111,34816,362,2523,658,4649,0,15,19,1999,999,-240,0,1978,999,-240,0,39111.0
02-May-14,18,38399,38277,39153,39041,34793,395,2523,864,4649,0,15,21,1999,999,-239,0,1978,999,-239,0,39041.0
02-May-14,19,38878,38770,39644,39538,35245,395,2523,1080,4649,0,15,21,1999,999,-251,0,1978,999,-251,0,39538.0
02-May-14,20,39051,38897,39817,39668,35418,458,2523,1210,4649,0,15,20,1999,999,-251,0,1978,999,-251,0,39668.0
02-May-14,21,38832,38678,39593,39446,35186,458,2523,1340,4649,0,10,18,1999,999,-251,0,1978,999,-251,0,39446.0
02-May-14,22,38824,38684,39584,39448,35182,408,2523,1410,4649,0,9,15,1999,999,-251,0,1978,999,-251,0,39448.0
02-May-14,23,38781,38634,39541,39401,35123,408,2523,1520,4649,0,9,16,1999,999,-251,0,1978,999,-251,0,39401.0
02-May-14,24,38742,38619,39501,39385,35090,374,2523,1620,4649,0,8,13,1999,999,-251,0,1978,999,-251,0,39385.0
02-May-14,25,38666,38542,39426,39310,35002,374,2523,1710,4649,0,9,17,1999,999,-251,0,1978,999,-251,0,39310.0
02-May-14,26,38313,38149,39073,38916,34715,335,2523,1780,4649,0,9,15,1999,999,-251,0,1978,999,-251,0,38916.0
02-May-14,27,37910,37726,38670,38494,34350,335,2523,1830,4649,0,9,18,1999,998,-251,0,1978,998,-251,0,38494.0
02-May-14,28,37499,37371,38259,38137,33979,326,2523,1830,4649,0,9,16,1998,998,-251,0,1978,998,-251,0,38137.0
02-May-14,29,37385,37251,38145,38014,33926,326,2523,1730,4649,0,9,11,1999,999,-251,0,1978,999,-251,0,38014.0
02-May-14,30,37037,36865,37797,37629,33584,293,2523,1610,4649,0,9,14,1999,999,-251,0,1978,999,-251,0,37629.0
02-May-14,31,36720,36525,37480,37289,33266,293,2523,1560,4649,0,9,15,1999,999,-251,0,1978,999,-251,0,37289.0
02-May-14,32,36889,36777,37649,37541,33432,288,2523,1460,4649,0,9,15,1999,999,-251,0,1978,999,-251,0,37541.0
02-May-14,33,37477,37323,38238,38088,34022,288,2523,1340,4649,0,10,15,1999,999,-251,0,1978,999,-251,0,38088.0
02-May-14,34,37866,37782,38627,38547,34377,267,2523,1160,4649,0,10,15,1999,999,-251,0,1978,999,-251,0,38547.0
02-May-14,35,38221,38105,38982,38870,34732,267,2523,1000,4649,0,10,15,1998,999,-251,0,1978,999,-251,0,38870.0
02-May-14,36,38046,37907,38807,38673,34596,310,2523,818,4649,0,10,10,1999,999,-251,0,1978,999,-251,0,38673.0
02-May-14,37,37833,37688,38588,38452,34430,310,2523,685,4649,0,9,10,1999,999,-246,0,1978,999,-246,0,38452.0
02-May-14,38,37480,37328,38238,38088,34089,279,2523,497,4649,0,13,15,1999,999,-245,0,1978,999,-245,0,38088.0
02-May-14,39,36957,36853,37689,37591,33617,279,2523,305,4649,0,12,13,1999,999,-220,0,1978,999,-220,0,37591.0
02-May-14,40,36389,36296,37111,37026,33084,259,2523,140,4649,0,13,19,1998,999,-209,0,1978,999,-209,0,37026.0
02-May-14,41,35846,35898,36523,36585,32544,259,2523,46,4649,0,13,22,1999,999,-164,0,1978,999,-164,0,36585.0
02-May-14,42,36196,36255,36874,36939,32940,253,2523,0,4649,0,14,14,1999,999,-164,0,1978,999,-164,0,36939.0
02-May-14,43,36487,36336,37190,37045,33145,253,2523,0,4649,0,12,14,1999,999,-191,0,1978,999,-191,0,37045.0
02-May-14,44,35157,34896,35865,35610,31885,258,2523,0,4649,0,13,18,1999,999,-195,0,1978,999,-195,0,35610.0
02-May-14,45,33606,33355,34325,34079,30468,258,2523,0,4649,0,13,19,1998,999,-206,0,1978,999,-206,0,34079.0
02-May-14,46,31847,31562,32475,32194,28819,257,2523,0,4649,0,11,13,1998,999,-117,0,1978,999,-117,0,32194.0
02-May-14,47,29809,29528,30371,30080,26888,257,2523,0,4649,0,28,59,1855,921,-34,0,1824,921,-34,0,30080.0
02-May-14,48,28071,27812,28935,28673,25249,259,2523,0,4649,0,299,301,1844,921,-65,0,1824,921,-65,0,28673.0
03-May-14,1,26538,26320,27978,27816,23859,259,2523,0,4649,0,881,947,1844,921,-59,0,1824,921,-59,0,27816.0
03-May-14,2,25617,25516,27111,27050,23050,230,2523,0,4649,0,935,919,1844,921,-59,0,1824,921,-59,0,27050.0
03-May-14,3,25604,25534,27260,27210,23153,230,2523,0,4653,0,1085,1104,1844,921,-71,0,1824,921,-71,0,27210.0
03-May-14,4,25716,25641,27334,27345,23329,225,2523,0,4653,0,1018,1021,1844,921,-100,0,1824,921,-100,0,27345.0
03-May-14,5,25519,25367,27192,27217,23182,225,2523,0,4653,0,1052,1183,1844,921,-121,0,1824,921,-121,0,27217.0
03-May-14,6,25014,24888,26701,26709,22676,246,2523,0,4653,0,1101,1316,1844,921,-86,0,1824,921,-86,0,26709.0
03-May-14,7,24662,24543,26431,26599,22269,246,2523,0,4653,0,1225,1513,1844,920,-44,0,1824,920,-44,0,26599.0
03-May-14,8,24511,24380,26239,26391,22072,270,2523,0,4653,0,1228,1531,1844,920,20,0,1824,920,20,0,26391.0
03-May-14,9,24300,24095,26020,26311,21859,270,2523,0,4653,0,1220,1719,1844,920,16,0,1824,920,16,0,26311.0
