SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Dec-13,1,31053,30867,32163,31979,28212,689,2434,0,3224,0,14,17,1887,860,-152,-344,1859,860,-152,-344,31979.0
01-Dec-13,2,31069,30931,32189,32073,28352,608,2434,0,3224,0,99,116,1887,860,-117,-304,1866,860,-117,-304,32073.0
01-Dec-13,3,30507,30300,32384,32280,27899,608,2434,0,3224,0,743,784,1885,767,-152,-382,1863,767,-152,-382,32280.0
01-Dec-13,4,29462,29236,31851,31785,26965,611,2434,0,3224,0,1355,1477,1885,767,-132,-302,1863,767,-132,-302,31785.0
01-Dec-13,5,28754,28527,31115,31128,26320,611,2434,0,3224,0,1435,1677,1888,950,-101,-225,1866,950,-101,-225,31128.0
01-Dec-13,6,28413,28239,30724,30744,25956,586,2434,0,3224,0,1471,1717,1887,950,-97,-143,1866,950,-97,-143,30744.0
01-Dec-13,7,27788,27548,30044,30303,25318,586,2434,0,3224,0,1465,1968,1887,950,-97,-94,1866,950,-97,-94,30303.0
01-Dec-13,8,27118,26844,29366,29600,24665,543,2434,0,3224,0,1464,1971,1888,950,-97,-87,1866,950,-97,-87,29600.0
01-Dec-13,9,26389,26188,28691,28969,24019,543,2434,0,3224,0,1518,1997,1887,917,-97,-87,1866,917,-97,-87,28969.0
01-Dec-13,10,26049,25854,28347,28418,23737,515,2434,0,3224,0,1514,1780,1887,917,-97,-87,1866,917,-97,-87,28418.0
01-Dec-13,11,25980,25779,28129,28180,23675,515,2434,0,3224,0,1362,1619,1883,558,-97,-90,1861,558,-97,-90,28180.0
01-Dec-13,12,26247,26074,28407,28233,23853,451,2434,0,3224,0,1344,1497,1883,558,-98,-118,1861,558,-98,-118,28233.0
01-Dec-13,13,27329,27179,29386,29230,24778,451,2434,0,3224,0,1210,1323,1949,430,-134,-113,1927,430,-134,-113,29230.0
01-Dec-13,14,28011,27856,30098,29948,25398,413,2434,0,3224,0,1312,1308,1950,430,-99,-76,1927,430,-99,-76,29948.0
