SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jul-11,1,25995,26054,27442,27487,23409,169,1822,0,453,0,734,734,998,454,-213,0,987,454,-213,0,27487.0
01-Jul-11,2,24853,24897,26308,26353,22383,205,1822,0,453,0,742,744,998,456,-213,0,988,456,-213,0,26353.0
01-Jul-11,3,24393,24409,26108,26129,22023,205,1828,0,453,0,1002,1007,998,912,-213,0,987,912,-213,0,26129.0
01-Jul-11,4,24074,24093,25864,25857,21778,246,1828,0,453,0,1077,1080,998,912,-213,0,983,912,-213,0,25857.0
01-Jul-11,5,23614,23667,25472,25564,21304,246,1828,0,453,0,1145,1148,998,993,-213,0,987,993,-213,0,25564.0
01-Jul-11,6,23207,23273,25071,25097,20901,254,1828,0,453,0,1151,1158,998,994,-213,0,987,994,-213,0,25097.0
01-Jul-11,7,23037,23117,25135,25215,20734,254,1828,0,453,0,1385,1386,998,994,-213,0,987,994,-213,0,25215.0
01-Jul-11,8,22994,23078,25146,25233,20685,227,1828,0,453,0,1439,1443,998,972,-213,0,987,972,-213,0,25233.0
01-Jul-11,9,22705,22833,24916,25049,20457,227,1828,0,453,0,1498,1504,998,343,-213,0,987,343,-213,0,25049.0
01-Jul-11,10,22078,22262,24534,24846,19885,211,1828,0,453,0,1744,1872,998,343,-212,0,987,343,-212,0,24846.0
01-Jul-11,11,22447,22641,24675,25024,20189,211,1828,0,453,0,1528,1657,362,0,-200,0,355,0,-200,0,25024.0
01-Jul-11,12,23553,23736,25192,25528,21219,181,1828,4,453,0,979,1105,360,-1,-159,0,356,-1,-159,0,25528.0
01-Jul-11,13,26089,26286,27427,27745,23572,181,1828,0,453,0,61,62,401,-742,-35,0,396,-742,-35,0,27745.0
01-Jul-11,14,29011,29208,30366,30617,26267,137,1828,15,453,0,8,11,396,-812,-35,0,392,-812,-35,0,30617.0
01-Jul-11,15,32540,32754,33260,33459,29495,137,1828,25,453,0,10,13,129,-148,-62,0,128,-148,-62,0,33459.0
01-Jul-11,16,34975,35130,35692,35837,31705,98,1828,35,453,0,10,13,126,-144,-63,0,127,-144,-63,0,35837.0
01-Jul-11,17,36660,36804,37282,37438,33232,98,1828,47,453,0,11,11,219,102,-111,0,217,102,-111,0,37438.0
01-Jul-11,18,37247,37350,37948,38056,33777,89,1828,59,453,0,13,17,219,103,-188,0,217,103,-188,0,38056.0
01-Jul-11,19,38227,38271,38951,38998,34686,89,1828,66,453,0,10,13,946,551,-214,0,938,551,-214,0,38998.0
01-Jul-11,20,38440,38503,39201,39266,34892,67,1828,73,453,0,14,15,999,550,-247,0,988,550,-247,0,39266.0
01-Jul-11,21,38586,38640,39346,39396,35020,67,1828,76,453,0,10,7,999,700,-250,0,988,700,-250,0,39396.0
01-Jul-11,22,38686,38743,39447,39502,35110,42,1828,79,453,0,11,8,981,699,-250,0,970,699,-250,0,39502.0
01-Jul-11,23,38831,38894,39591,39650,35239,42,1828,81,453,0,10,7,967,686,-250,0,957,686,-250,0,39650.0
01-Jul-11,24,38790,38915,39546,39670,35221,63,1828,82,453,0,6,5,969,687,-250,0,957,687,-250,0,39670.0
01-Jul-11,25,38911,39039,39666,39794,35342,63,1828,83,453,0,5,6,994,987,-250,0,983,987,-250,0,39794.0
01-Jul-11,26,38580,38707,39335,39463,35056,67,1828,83,453,0,5,7,994,987,-250,0,983,987,-250,0,39463.0
01-Jul-11,27,38302,38405,39057,39161,34793,67,1828,81,453,0,5,7,993,874,-250,0,982,874,-250,0,39161.0
01-Jul-11,28,37890,37928,38645,38684,34413,40,1828,79,453,0,5,7,994,874,-250,0,982,874,-250,0,38684.0
01-Jul-11,29,37610,37609,38365,38365,34156,40,1828,75,453,0,5,7,814,337,-250,0,804,337,-250,0,38365.0
01-Jul-11,30,37284,37272,38039,38028,33843,59,1828,71,453,0,5,7,813,339,-250,0,804,339,-250,0,38028.0
01-Jul-11,31,36981,36989,37736,37745,33520,59,1828,70,453,0,5,7,998,712,-250,0,987,712,-250,0,37745.0
01-Jul-11,32,36943,36974,37696,37728,33514,32,1828,70,453,0,3,4,999,712,-250,0,987,712,-250,0,37728.0
01-Jul-11,33,37192,37280,37949,38038,33760,32,1828,65,453,0,7,9,998,994,-250,0,987,994,-250,0,38038.0
01-Jul-11,34,37503,37612,38262,38371,34016,58,1828,60,453,0,9,11,998,994,-250,0,987,994,-250,0,38371.0
01-Jul-11,35,37514,37581,38273,38341,34010,58,1828,55,453,0,9,11,998,960,-250,0,987,960,-250,0,38341.0
01-Jul-11,36,36894,36935,37653,37694,33440,103,1828,51,453,0,9,11,998,954,-250,0,987,954,-250,0,37694.0
01-Jul-11,37,36256,36255,37014,37010,32896,103,1828,46,453,0,8,7,983,343,-250,0,972,343,-250,0,37010.0
01-Jul-11,38,35520,35524,36279,36281,32253,85,1828,40,453,0,9,7,983,344,-250,0,972,344,-250,0,36281.0
01-Jul-11,39,34555,34449,35302,35197,31374,85,1828,33,453,0,9,11,997,859,-238,0,987,859,-238,0,35197.0
01-Jul-11,40,33620,33714,34365,34461,30726,69,1828,25,453,0,7,7,997,858,-238,0,987,858,-238,0,34461.0
01-Jul-11,41,32957,33050,33702,33792,30108,69,1828,17,453,0,7,3,959,347,-238,0,950,347,-238,0,33792.0
01-Jul-11,42,32201,32294,32948,33041,29447,48,1828,9,453,0,9,7,960,348,-238,0,950,348,-238,0,33041.0
01-Jul-11,43,31929,32022,32676,32767,29164,48,1828,5,453,0,9,9,953,186,-238,0,943,186,-238,0,32767.0
01-Jul-11,44,32234,32144,32981,32892,29322,23,1828,1,453,0,9,4,953,186,-238,0,943,186,-238,0,32892.0
01-Jul-11,45,32023,32116,32767,32860,29314,23,1828,0,453,0,6,3,953,430,-238,0,943,430,-238,0,32860.0
01-Jul-11,46,30795,30888,31543,31634,28036,35,1828,0,453,0,10,9,953,429,-238,0,943,429,-238,0,31634.0
01-Jul-11,47,29069,29019,29814,29764,26180,35,1828,0,453,0,7,9,997,426,-238,0,987,426,-238,0,29764.0
