SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Nov-14,1,24982,24840,26199,26082,22750,1174,3939,0,5557,0,336,360,1374,749,-146,-135,1362,749,-146,-135,26082.0
01-Nov-14,2,24595,24465,25754,25596,22503,1241,3939,0,5557,0,436,436,1374,726,-25,-98,1361,726,-25,-98,25596.0
01-Nov-14,3,23750,23581,25561,25355,21765,1241,3939,0,5557,0,1088,1116,1374,741,-25,-98,1361,741,-25,-98,25355.0
01-Nov-14,4,22723,22621,25014,24919,20824,1209,3939,0,5557,0,1409,1415,1374,736,-147,-135,1361,736,-147,-135,24919.0
01-Nov-14,5,22086,22049,24435,24513,20243,1209,3939,0,5557,0,1500,1739,1374,768,-149,-100,1361,768,-149,-100,24513.0
01-Nov-14,6,21914,21901,24238,24459,20083,1209,3939,0,5557,0,1519,1909,1374,789,-121,-84,1361,789,-121,-84,24459.0
01-Nov-14,7,21528,21443,23925,24084,19632,1209,3939,0,5557,0,1518,1910,1374,761,-144,-135,1361,761,-144,-135,24084.0
01-Nov-14,8,21047,21015,23362,23697,19155,1170,3939,0,5557,0,1507,1897,1374,772,-110,-98,1361,772,-110,-98,23697.0
01-Nov-14,9,20963,20933,23161,23284,19122,1170,3939,0,5557,0,1496,1886,1374,774,-32,-70,1361,774,-32,-70,23284.0
01-Nov-14,10,20993,20942,23226,23330,19170,1194,3939,0,5557,0,1494,1886,1374,750,-47,-92,1361,750,-47,-92,23330.0
01-Nov-14,11,21354,21313,23542,23645,19487,1194,3939,0,5557,0,1414,1795,1374,768,-146,-28,1361,768,-146,-28,23645.0
01-Nov-14,12,21909,21908,24147,24281,19979,1184,3939,0,5557,0,1448,1844,1374,792,-147,-43,1361,792,-147,-43,24281.0
01-Nov-14,13,23238,23274,24581,24746,21217,1184,3939,0,5557,0,716,976,1377,791,-27,0,1360,791,-27,0,24746.0
01-Nov-14,14,24281,24288,24971,24975,22166,1226,3939,0,5557,0,90,242,1350,791,80,147,1362,791,80,147,24975.0
01-Nov-14,15,25609,25692,26222,26308,23435,1226,3939,60,5557,0,13,40,1996,1035,122,123,1977,1035,122,123,26308.0
01-Nov-14,16,26786,26936,27400,27551,24563,1188,3939,226,5557,71,14,15,1996,1017,117,40,1977,1017,117,40,27551.0
01-Nov-14,17,28589,28651,29204,29266,26190,1188,3939,515,5557,186,15,16,1997,1020,54,11,1977,1020,54,11,29266.0
01-Nov-14,18,29846,29837,30569,30563,27302,1147,3939,794,5557,186,15,16,1996,992,71,-108,1976,992,71,-108,30563.0
01-Nov-14,19,30886,30848,31688,31654,28227,1147,3939,1100,5557,186,15,16,1997,1014,54,-187,1977,1014,54,-187,31654.0
01-Nov-14,20,31221,31138,32009,31925,28529,1287,3939,1430,5557,186,13,12,1997,988,-23,-152,1977,988,-23,-152,31925.0
01-Nov-14,21,31226,31184,32035,31996,28477,1287,3939,1720,5557,186,12,13,1996,980,-23,-174,1977,980,-23,-174,31996.0
01-Nov-14,22,31017,30955,31832,31772,28251,1399,3939,1930,5557,106,13,14,1996,966,-23,-179,1977,966,-23,-179,31772.0
01-Nov-14,23,30993,30882,31789,31680,28253,1399,3939,2000,5557,0,13,15,1996,981,-23,-160,1977,981,-23,-160,31680.0
