SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Apr-11,1,28012,28106,30242,30577,25243,948,1737,0,132,0,1396,1638,544,994,-334,0,534,994,-334,0,30577.0
01-Apr-11,2,27314,27408,29531,29863,24625,974,1737,0,132,0,1481,1723,540,994,-236,0,535,994,-236,0,29863.0
01-Apr-11,3,27998,28091,29928,30261,25379,974,1761,0,132,0,1306,1547,999,994,-124,0,987,994,-124,0,30261.0
01-Apr-11,4,28618,28711,30481,30724,26045,976,1761,0,132,0,1258,1408,1000,994,-105,0,987,994,-105,0,30724.0
01-Apr-11,5,28413,28506,30321,30436,25867,976,1761,0,132,0,1303,1325,1000,994,-105,0,987,994,-105,0,30436.0
01-Apr-11,6,28013,28107,29924,30025,25441,928,1761,0,132,0,1306,1314,1000,994,-105,0,987,994,-105,0,30025.0
01-Apr-11,7,27558,27652,29598,29695,24993,928,1761,0,132,0,1435,1439,1000,994,-105,0,987,994,-105,0,29695.0
01-Apr-11,8,27088,27181,29115,29337,24543,1058,1761,0,132,0,1422,1551,1000,974,-105,0,987,974,-105,0,29337.0
01-Apr-11,9,26733,26827,28727,29060,24129,1058,1761,0,132,0,1389,1629,1000,377,-105,0,987,377,-105,0,29060.0
01-Apr-11,10,26679,26627,28601,28750,23887,1097,1761,0,132,0,1317,1559,932,378,-105,0,917,378,-105,0,28750.0
01-Apr-11,11,27196,27177,28792,29157,24285,1097,1761,0,132,0,506,648,-118,-367,-105,0,-118,-367,-105,0,29157.0
01-Apr-11,12,28173,28210,29733,30065,25172,1267,1761,0,132,0,450,475,-139,-366,-105,0,-137,-366,-105,0,30065.0
01-Apr-11,13,31008,31111,31950,32329,27823,1267,1761,0,132,0,8,122,-177,-177,-80,0,-172,-177,-80,0,32329.0
01-Apr-11,14,33674,33849,34603,35071,30268,1294,1761,0,132,0,9,59,-163,-177,-80,0,-161,-177,-80,0,35071.0
01-Apr-11,15,37687,37805,38364,38488,34008,1294,1761,1,132,0,10,5,-46,103,-121,0,-43,103,-121,0,38488.0
01-Apr-11,16,40270,40413,41024,41173,36420,1321,1761,1,132,0,10,7,-44,102,-200,0,-44,102,-200,0,41173.0
01-Apr-11,17,41339,41509,42170,42341,37419,1321,1761,2,132,0,11,11,350,137,-320,0,349,137,-320,0,42341.0
01-Apr-11,18,41087,41231,41934,42078,37246,1364,1761,3,132,0,11,11,353,136,-336,0,348,136,-336,0,42078.0
01-Apr-11,19,41875,41956,42785,42868,38046,1364,1761,5,132,0,8,5,790,550,-402,0,783,550,-402,0,42868.0
01-Apr-11,20,41974,42060,42896,42981,38152,1419,1761,7,132,0,11,8,793,548,-411,0,782,548,-411,0,42981.0
01-Apr-11,21,41955,42103,42877,43024,38097,1419,1761,10,132,0,11,12,751,544,-411,0,740,544,-411,0,43024.0
01-Apr-11,22,41992,42176,42914,43099,38133,1447,1761,13,132,0,11,12,751,544,-411,0,740,544,-411,0,43099.0
01-Apr-11,23,42042,42209,42964,43129,38152,1447,1761,13,132,0,11,10,796,528,-411,0,785,528,-411,0,43129.0
01-Apr-11,24,41961,42106,42883,43028,38063,1391,1761,13,132,0,11,12,796,528,-411,0,785,528,-411,0,43028.0
01-Apr-11,25,41904,42037,42826,42958,37968,1391,1761,17,132,0,11,12,854,263,-411,0,842,263,-411,0,42958.0
01-Apr-11,26,41518,41640,42440,42563,37625,1405,1761,21,132,0,11,12,857,263,-411,0,841,263,-411,0,42563.0
01-Apr-11,27,41007,41139,41928,42058,37158,1405,1761,23,132,0,10,8,114,102,-411,0,112,102,-411,0,42058.0
01-Apr-11,28,40508,40628,41428,41547,36696,1435,1761,25,132,0,9,9,113,102,-411,0,113,102,-411,0,41547.0
01-Apr-11,29,40180,40267,41098,41184,36468,1435,1761,25,132,0,7,8,153,354,-411,0,151,354,-411,0,41184.0
01-Apr-11,30,39617,39691,40535,40610,35965,1375,1761,26,132,0,7,10,153,353,-411,0,152,353,-411,0,40610.0
01-Apr-11,31,39133,39208,40051,40127,35509,1375,1761,26,132,0,7,10,161,136,-411,0,159,136,-411,0,40127.0
01-Apr-11,32,39228,39249,40144,40170,35621,1377,1761,26,132,0,5,6,160,136,-411,0,160,136,-411,0,40170.0
01-Apr-11,33,39680,39687,40596,40601,36014,1377,1761,23,132,0,5,7,346,102,-411,0,342,102,-411,0,40601.0
01-Apr-11,34,40172,40141,41089,41058,36442,1252,1761,20,132,0,6,7,346,102,-411,0,342,102,-411,0,41058.0
01-Apr-11,35,40508,40464,41429,41384,36748,1252,1761,17,132,0,10,10,371,136,-411,0,367,136,-411,0,41384.0
01-Apr-11,36,40027,40001,40949,40926,36319,1231,1761,13,132,0,11,12,372,137,-411,0,367,137,-411,0,40926.0
01-Apr-11,37,39586,39583,40508,40510,35950,1231,1761,10,132,0,11,16,324,102,-411,0,319,102,-411,0,40510.0
01-Apr-11,38,39163,39306,40084,40230,35519,1205,1761,6,132,0,10,15,321,102,-411,0,321,102,-411,0,40230.0
01-Apr-11,39,38784,38908,39682,39809,35187,1205,1761,4,132,0,11,10,901,168,-387,0,888,168,-387,0,39809.0
01-Apr-11,40,39911,40067,40808,40966,36251,1155,1761,1,132,0,10,10,900,168,-387,0,889,168,-387,0,40966.0
01-Apr-11,41,40522,40680,41420,41581,36771,1155,1761,1,132,0,11,10,1000,450,-387,0,987,450,-387,0,41581.0
01-Apr-11,42,39490,39608,40390,40509,35845,1267,1761,0,132,0,13,10,1000,450,-387,0,987,450,-387,0,40509.0
01-Apr-11,43,38089,38268,38989,39166,34543,1267,1761,0,132,0,13,9,638,302,-387,0,627,302,-387,0,39166.0
01-Apr-11,44,36395,36454,37296,37355,33014,1264,1761,0,132,0,14,11,636,302,-387,0,628,302,-387,0,37355.0
01-Apr-11,45,34838,34896,35739,35799,31579,1264,1761,0,132,0,14,13,700,217,-387,0,690,217,-387,0,35799.0
01-Apr-11,46,33078,33061,33977,33961,29908,1282,1761,0,132,0,12,9,700,217,-387,0,692,217,-387,0,33961.0
01-Apr-11,47,30978,31072,31879,31976,28140,1282,1761,0,132,0,10,15,949,202,-391,0,936,202,-391,0,31976.0
01-Apr-11,48,29317,29410,30267,30366,26650,1228,1761,0,132,0,59,66,950,202,-391,0,937,202,-391,0,30366.0
02-Apr-11,1,27778,27872,29568,29674,25195,1228,1761,0,132,0,899,913,985,202,-391,0,971,202,-391,0,29674.0
02-Apr-11,2,27041,27135,28966,29061,24519,1170,1761,0,132,0,1034,1037,984,202,-391,0,971,202,-391,0,29061.0
02-Apr-11,3,27347,27441,29407,29456,24943,1170,1761,0,132,0,1169,1172,1001,648,-391,0,987,648,-391,0,29456.0
02-Apr-11,4,27873,27966,29797,29892,25521,1099,1761,0,132,0,1033,1036,1001,648,-391,0,987,648,-391,0,29892.0
02-Apr-11,5,27464,27557,29637,29747,25211,1099,1761,0,132,0,1282,1319,1001,994,-391,0,987,994,-391,0,29747.0
02-Apr-11,6,26936,27030,29288,29384,24624,1156,1761,0,132,0,1461,1628,1001,994,-391,0,987,994,-391,0,29384.0
02-Apr-11,7,26452,26447,28784,28781,23856,1156,1761,0,132,0,1441,1708,1001,677,-391,0,987,677,-391,0,28781.0
02-Apr-11,8,26072,26029,28400,28359,23374,1179,1761,0,132,0,1438,1706,1001,677,-390,0,987,677,-390,0,28359.0
02-Apr-11,9,25669,25694,27885,27978,22937,1179,1761,0,132,0,1356,1625,538,314,-360,0,528,314,-360,0,27978.0
02-Apr-11,10,25184,25202,27344,27494,22516,986,1761,0,132,0,1415,1810,534,315,-245,0,530,315,-245,0,27494.0
02-Apr-11,11,25138,25173,26798,27168,22489,986,1761,0,132,0,1056,1559,1000,202,-104,0,987,202,-104,0,27168.0
02-Apr-11,12,25542,25579,27262,27515,22866,940,1761,0,132,0,1116,1476,1000,202,-104,0,987,202,-104,0,27515.0
