SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Feb-11,1,35696,35881,39087,39255,32482,1164,1734,0,93,0,1493,1495,-1154,0,-144,0,-1141,0,-144,0,39255.0
01-Feb-11,2,35801,35984,39134,39299,32608,1160,1734,0,93,0,1489,1490,-1154,0,-90,0,-1142,0,-90,0,39299.0
01-Feb-11,3,35393,35576,38884,39053,32201,1160,1734,0,93,0,1551,1555,-1133,0,-207,0,-1119,0,-207,0,39053.0
01-Feb-11,4,34857,35030,38562,38829,31674,1199,1734,0,93,0,1795,1909,-1132,0,-178,0,-1120,0,-178,0,38829.0
01-Feb-11,5,34521,34717,37964,38378,31390,1199,1734,0,93,0,1806,2042,-946,0,-91,0,-932,0,-91,0,38378.0
01-Feb-11,6,34742,34928,38150,38557,31521,1270,1734,0,93,0,1775,2011,-943,0,-90,0,-936,0,-90,0,38557.0
01-Feb-11,7,34465,34587,38190,38535,31175,1270,1734,0,93,0,1786,2028,-1249,0,-90,0,-1236,0,-90,0,38535.0
01-Feb-11,8,33759,33908,37460,37955,30576,1268,1734,0,93,0,1764,2127,-1247,0,-90,0,-1236,0,-90,0,37955.0
01-Feb-11,9,33169,33339,37050,37674,30122,1268,1734,0,93,0,1760,2233,-1431,0,-90,0,-1414,0,-90,0,37674.0
01-Feb-11,10,32951,33133,36793,37429,29965,1272,1734,0,93,0,1725,2195,-1427,0,-90,0,-1418,0,-90,0,37429.0
01-Feb-11,11,33252,33455,37291,37636,30351,1272,1734,0,93,0,1308,1514,-2041,0,-90,0,-2017,0,-90,0,37636.0
01-Feb-11,12,34278,34473,38106,38414,31287,1309,1734,0,93,0,1096,1195,-2042,0,-90,0,-2018,0,-90,0,38414.0
01-Feb-11,13,37599,37675,40792,40852,34170,1309,1734,0,93,0,437,436,-2043,0,-113,0,-2018,0,-113,0,40852.0
01-Feb-11,14,40828,41084,43676,43916,37355,1283,1734,0,93,0,90,94,-2044,0,-114,0,-2018,0,-114,0,43916.0
01-Feb-11,15,44988,45234,47756,47983,41075,1283,1734,0,93,0,10,9,-2044,0,-114,0,-2018,0,-114,0,47983.0
01-Feb-11,16,46726,46927,49590,49774,42601,1240,1734,0,93,0,11,15,-2044,0,-209,0,-2019,0,-209,0,49774.0
01-Feb-11,17,47200,47453,50197,50431,43099,1240,1734,1,93,0,11,14,-2045,0,-341,0,-2018,0,-341,0,50431.0
