SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Aug-13,1,24718,24651,26291,26427,22541,537,2116,0,2897,0,748,908,1373,872,-109,-216,1354,872,-109,-216,26427.0
01-Aug-13,2,23753,23716,25964,26052,21641,528,2116,0,2897,0,1409,1537,1371,894,-112,-190,1354,894,-112,-190,26052.0
01-Aug-13,3,23397,23284,25579,25750,21355,575,2116,0,2898,0,1348,1586,1371,887,-113,-221,1349,887,-113,-221,25750.0
01-Aug-13,4,23087,22988,25393,25533,21094,567,2116,0,2898,0,1523,1764,1370,879,-113,-170,1354,879,-113,-170,25533.0
01-Aug-13,5,22710,22647,25072,25245,20728,567,2116,0,2898,0,1518,1755,1371,879,-153,-191,1354,879,-153,-191,25245.0
01-Aug-13,6,22328,22315,24699,24920,20341,557,2116,0,2898,0,1517,1753,1371,879,-161,-193,1354,879,-161,-193,24920.0
01-Aug-13,7,22165,22174,24518,24654,20177,557,2116,0,2898,0,1500,1628,1371,879,-160,-193,1354,879,-160,-193,24654.0
01-Aug-13,8,22129,22133,24482,24510,20089,539,2116,0,2898,0,1501,1525,1371,879,-160,-192,1354,879,-160,-192,24510.0
01-Aug-13,9,22130,22090,24475,24438,20077,539,2116,0,2898,0,1492,1496,1370,879,-160,-193,1354,879,-160,-193,24438.0
01-Aug-13,10,22160,22158,24478,24481,20133,527,2116,0,2898,0,1466,1471,1370,879,-160,-192,1354,879,-160,-192,24481.0
01-Aug-13,11,22376,22333,24681,24647,20350,527,2116,0,2898,0,1465,1472,1396,676,-160,-180,1379,676,-160,-180,24647.0
01-Aug-13,12,22878,22891,25041,25128,20840,555,2116,27,2898,0,1466,1556,1396,675,-120,-77,1378,675,-120,-77,25128.0
01-Aug-13,13,25149,25173,26343,26491,22965,555,2116,76,2898,0,577,532,1492,282,-117,38,1476,282,-117,38,26491.0
01-Aug-13,14,27466,27416,28178,28125,25115,573,2116,178,2898,25,67,58,1496,283,-117,-28,1476,283,-117,-28,28125.0
01-Aug-13,15,30280,30117,31048,30884,27711,573,2116,333,2898,215,12,9,1495,886,-117,-139,1476,886,-117,-139,30884.0
01-Aug-13,16,32391,32184,33179,32977,29642,586,2116,500,2898,177,14,19,1495,885,-117,-157,1476,885,-117,-157,32977.0
