SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jan-14,1,30008,29866,31920,31782,27048,1084,2434,0,3349,0,870,873,1990,1000,-157,-285,1958,1000,-157,-285,31782.0
01-Jan-14,2,30589,30424,32491,32329,27625,1079,2434,0,3349,0,860,863,1990,1000,-157,-285,1967,1000,-157,-285,32329.0
01-Jan-14,3,30306,30080,32521,32255,27361,1079,2434,0,3349,0,1173,1192,1990,1000,-157,-285,1967,1000,-157,-285,32255.0
01-Jan-14,4,29280,29031,31735,31481,26447,931,2434,0,3349,0,1413,1422,1992,1000,-157,-285,1967,1000,-157,-285,31481.0
01-Jan-14,5,28174,27919,30661,30566,25461,931,2434,0,3349,0,1417,1578,1748,880,-157,-313,1721,880,-157,-313,30566.0
01-Jan-14,6,27456,27210,29992,29906,24740,994,2434,0,3349,0,1529,1689,1742,880,-157,-250,1721,880,-157,-250,29906.0
01-Jan-14,7,26391,26115,28888,28769,23703,994,2434,0,3349,0,1524,1682,1741,659,-157,-216,1721,659,-157,-216,28769.0
01-Jan-14,8,25367,25089,27786,27666,22736,950,2434,0,3349,0,1520,1679,1742,659,-157,-142,1721,659,-157,-142,27666.0
01-Jan-14,9,24500,24235,26798,26694,22007,950,2434,0,3349,0,1516,1678,1742,610,-157,-25,1721,610,-157,-25,26694.0
01-Jan-14,10,23943,23749,26264,26230,21543,963,2434,0,3349,0,1564,1854,1742,609,-157,49,1721,609,-157,49,26230.0
01-Jan-14,11,23657,23472,25976,25955,21340,963,2434,0,3349,0,1559,2066,1741,860,-152,-8,1721,860,-152,-8,25955.0
01-Jan-14,12,23544,23393,25903,25886,21241,1017,2434,0,3349,0,1545,2213,1742,860,-142,-72,1721,860,-142,-72,25886.0
01-Jan-14,13,24010,23856,26167,26163,21691,1017,2434,0,3349,0,1464,2128,1741,880,-72,-21,1721,880,-72,-21,26163.0
01-Jan-14,14,24199,24068,26442,26456,21886,1054,2434,0,3349,0,1405,2117,1742,880,-162,-76,1721,880,-162,-76,26456.0
01-Jan-14,15,24490,24310,26243,26175,22121,1054,2434,0,3349,0,837,1593,1741,880,-138,-178,1721,880,-138,-178,26175.0
01-Jan-14,16,24456,24268,25946,25740,22098,1193,2434,0,3349,0,485,1217,1742,880,-174,-231,1721,880,-174,-231,25740.0
01-Jan-14,17,24958,24793,26162,26002,22610,1193,2434,7,3349,0,103,591,1741,880,-229,-272,1721,880,-229,-272,26002.0
01-Jan-14,18,25773,25637,26978,26844,23428,1237,2434,27,3349,0,35,304,1740,880,-242,-328,1721,880,-242,-328,26844.0
01-Jan-14,19,27274,27173,28402,28310,24847,1237,2434,52,3349,0,16,214,1982,784,-242,-270,1967,784,-242,-270,28310.0
01-Jan-14,20,28917,28807,30083,29978,26341,1332,2434,76,3349,0,13,20,1991,783,-242,-311,1967,783,-242,-311,29978.0
01-Jan-14,21,30729,30611,32032,31913,27978,1332,2434,90,3349,0,9,6,1991,1000,-242,-452,1967,1000,-242,-452,31913.0
01-Jan-14,22,32354,32232,33724,33605,29454,1339,2434,103,3349,0,8,12,1991,1000,-242,-520,1967,1000,-242,-520,33605.0
01-Jan-14,23,33735,33654,35115,35033,30728,1339,2434,102,3349,0,8,7,1991,1000,-242,-530,1967,1000,-242,-530,35033.0
01-Jan-14,24,34964,34869,36353,36260,31827,1482,2434,102,3349,0,9,10,1991,1000,-250,-530,1967,1000,-250,-530,36260.0
01-Jan-14,25,36135,36007,37526,37401,32915,1482,2434,91,3349,135,10,11,1991,1000,-251,-530,1967,1000,-251,-530,37401.0
01-Jan-14,26,36478,36281,37873,37684,33162,1509,2434,82,3349,198,14,17,1991,1000,-251,-530,1967,1000,-251,-530,37684.0
01-Jan-14,27,36574,36382,37967,37776,33248,1509,2434,77,3349,147,12,11,1990,1000,-251,-530,1966,1000,-251,-530,37776.0
01-Jan-14,28,36590,36394,37983,37792,33288,1353,2434,65,3349,7,12,19,1990,1000,-251,-530,1966,1000,-251,-530,37792.0
01-Jan-14,29,36528,36347,37918,37743,33262,1353,2434,49,3349,0,9,17,1991,1000,-251,-530,1967,1000,-251,-530,37743.0
01-Jan-14,30,36420,36193,37810,37590,33141,1622,2434,35,3349,0,9,17,1991,1000,-251,-530,1967,1000,-251,-530,37590.0
01-Jan-14,31,36582,36357,37906,37687,33228,1622,2434,19,3349,0,9,17,1991,1000,-251,-464,1967,1000,-251,-464,37687.0
01-Jan-14,32,37139,36985,38426,38280,33725,1484,2434,17,3349,0,9,15,1990,1000,-251,-427,1967,1000,-251,-427,38280.0
01-Jan-14,33,38659,38458,39933,39735,35112,1484,2434,0,3349,0,9,14,1991,1000,-185,-480,1967,1000,-185,-480,39735.0
01-Jan-14,34,39717,39517,40993,40794,36144,1492,2434,0,3349,0,12,17,1990,1000,-184,-480,1967,1000,-184,-480,40794.0
01-Jan-14,35,40491,40294,41792,41596,36907,1492,2434,0,3349,0,11,14,1990,1000,-251,-439,1967,1000,-251,-439,41596.0
01-Jan-14,36,40218,39968,41511,41262,36676,1499,2434,0,3349,0,12,14,1991,1000,-251,-430,1967,1000,-251,-430,41262.0
01-Jan-14,37,39312,39106,40612,40404,35881,1499,2434,0,3349,0,16,16,1990,1000,-246,-438,1967,1000,-246,-438,40404.0
01-Jan-14,38,38536,38265,39847,39579,35083,1476,2434,0,3349,0,15,18,1991,1000,-216,-480,1967,1000,-216,-480,39579.0
01-Jan-14,39,37499,37266,38803,38575,34132,1476,2434,0,3349,0,14,18,1991,1000,-251,-439,1967,1000,-251,-439,38575.0
01-Jan-14,40,36604,36342,37898,37640,33275,1413,2434,0,3349,0,13,18,1991,1000,-251,-430,1967,1000,-251,-430,37640.0
01-Jan-14,41,35782,35520,37076,36816,32443,1413,2434,0,3349,0,13,16,1990,1000,-251,-430,1967,1000,-251,-430,36816.0
