SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Feb-13,1,31537,31669,33769,33904,28573,1368,2085,0,2110,0,1132,1136,994,843,-250,-250,985,843,-250,-250,33904.0
01-Feb-13,2,31784,31919,34009,34427,28859,1224,2085,0,2110,0,1128,1133,994,843,-250,-247,985,843,-250,-247,34427.0
01-Feb-13,3,31686,31790,33911,34301,28771,1224,2085,0,2110,0,1124,1130,994,994,-250,-251,985,994,-250,-251,34301.0
01-Feb-13,4,30982,31108,33202,33612,28131,1217,2085,0,2110,0,1120,1126,994,994,-250,-250,984,994,-250,-250,33612.0
01-Feb-13,5,30446,30585,32722,33143,27634,1217,2085,0,2110,0,1176,1181,994,977,-250,-250,985,977,-250,-250,33143.0
01-Feb-13,6,30502,30608,32779,33163,27627,1041,2085,0,2110,0,1177,1180,994,977,-250,-250,984,977,-250,-250,33163.0
01-Feb-13,7,29841,29922,32104,32468,26926,1041,2085,0,2110,0,1177,1215,994,843,-250,-236,985,843,-250,-236,32468.0
01-Feb-13,8,29233,29293,31447,31907,26342,1093,2085,0,2110,0,1175,1305,994,843,-250,-189,985,843,-250,-189,31907.0
01-Feb-13,9,28771,28915,30953,31496,25966,1093,2085,0,2110,0,1158,1286,993,585,-243,-181,983,585,-243,-181,31496.0
01-Feb-13,10,28801,28951,30854,31397,26032,999,2085,0,2110,0,1082,1208,993,585,-190,-181,984,585,-190,-181,31397.0
01-Feb-13,11,29427,29620,31389,31854,26633,999,2085,0,2110,0,1071,1075,830,167,-110,-181,823,167,-110,-181,31854.0
01-Feb-13,12,30686,30820,32547,32969,27773,924,2085,0,2110,0,1075,1083,830,167,-68,-118,822,167,-68,-118,32969.0
01-Feb-13,13,33747,33967,35447,35676,30594,924,2085,0,2110,0,1058,1066,991,463,14,-42,984,463,14,-42,35676.0
01-Feb-13,14,37235,37411,38586,38785,33788,651,2085,0,2110,0,610,611,992,462,-63,-78,985,462,-63,-78,38785.0
01-Feb-13,15,41604,41783,42463,42652,37689,651,2085,0,2110,0,15,18,994,440,-118,-126,986,440,-118,-126,42652.0
01-Feb-13,16,43704,43798,44621,44724,39571,682,2085,0,2110,0,14,15,994,440,-177,-126,985,440,-177,-126,44724.0
01-Feb-13,17,44569,44644,45610,45696,40395,682,2085,9,2110,0,15,16,993,480,-225,-201,984,480,-225,-201,45696.0
01-Feb-13,18,44546,44621,45634,45722,40451,639,2085,18,2110,0,12,23,993,480,-226,-250,985,480,-226,-250,45722.0
01-Feb-13,19,45220,45349,46306,46447,41088,639,2085,54,2110,0,10,19,993,575,-226,-250,985,575,-226,-250,46447.0
01-Feb-13,20,45414,45621,46499,46712,41278,629,2085,90,2110,0,9,15,993,575,-226,-250,985,575,-226,-250,46712.0
01-Feb-13,21,45432,45542,46540,46660,41231,629,2085,163,2110,0,9,13,994,577,-249,-250,984,577,-249,-250,46660.0
01-Feb-13,22,45200,45383,46310,46499,40978,712,2085,237,2110,0,9,13,993,577,-251,-250,985,577,-251,-250,46499.0
01-Feb-13,23,45128,45157,46238,46276,40872,712,2085,297,2110,0,9,17,994,701,-251,-250,984,701,-251,-250,46276.0
01-Feb-13,24,44990,45091,46100,46210,40706,619,2085,358,2110,0,9,19,993,701,-251,-250,985,701,-251,-250,46210.0
01-Feb-13,25,44941,45052,46051,46171,40647,619,2085,369,2110,0,9,19,994,770,-251,-250,985,770,-251,-250,46171.0
01-Feb-13,26,44326,44407,45436,45524,40066,712,2085,380,2110,0,9,17,993,771,-251,-250,984,771,-251,-250,45524.0
01-Feb-13,27,44009,43961,45119,45078,39786,712,2085,349,2110,0,9,17,994,951,-251,-250,984,951,-251,-250,45078.0
01-Feb-13,28,43840,43780,44946,44893,39663,692,2085,319,2110,0,5,11,994,952,-251,-250,985,952,-251,-250,44893.0
01-Feb-13,29,43760,43688,44865,44799,39703,692,2085,275,2110,0,4,9,994,872,-251,-250,984,872,-251,-250,44799.0
01-Feb-13,30,43568,43416,44673,44529,39594,831,2085,231,2110,0,4,13,994,873,-251,-250,984,873,-251,-250,44529.0
01-Feb-13,31,43271,43177,44378,44291,39271,831,2085,175,2110,0,6,14,994,551,-251,-250,984,551,-251,-250,44291.0
01-Feb-13,32,43759,43788,44869,44906,39771,745,2085,120,2110,0,9,18,994,552,-251,-250,985,552,-251,-250,44906.0
01-Feb-13,33,44782,44951,45895,46078,40674,745,2085,73,2110,0,12,27,993,800,-251,-250,984,800,-251,-250,46078.0
01-Feb-13,34,46834,46883,47953,48006,42546,816,2085,26,2110,0,18,20,993,800,-251,-250,984,800,-251,-250,48006.0
01-Feb-13,35,49315,49382,50428,50500,44811,816,2085,13,2110,0,12,12,994,994,-251,-250,984,994,-251,-250,50500.0
01-Feb-13,36,49787,49858,50899,50974,45280,907,2085,0,2110,0,11,13,993,994,-251,-250,984,994,-251,-250,50974.0
01-Feb-13,37,49397,49441,50505,50554,44927,907,2085,0,2110,0,7,9,994,949,-251,-250,984,949,-251,-250,50554.0
01-Feb-13,38,48288,48339,49402,49463,43857,779,2085,0,2110,0,13,16,994,950,-251,-250,985,950,-251,-250,49463.0
01-Feb-13,39,46863,46936,47976,48056,42519,779,2085,0,2110,0,12,17,994,994,-251,-250,984,994,-251,-250,48056.0
01-Feb-13,40,45351,45360,46461,46481,41130,815,2085,0,2110,0,9,19,994,994,-251,-250,984,994,-251,-250,46481.0
01-Feb-13,41,43779,43765,44886,44879,39629,815,2085,0,2110,0,6,14,994,994,-251,-250,984,994,-251,-250,44879.0
01-Feb-13,42,41873,42130,42979,43243,37895,884,2085,0,2110,0,5,7,994,994,-251,-250,984,994,-251,-250,43243.0
01-Feb-13,43,40403,40549,41507,41662,36655,884,2085,0,2110,0,3,7,994,994,-251,-250,985,994,-251,-250,41662.0
01-Feb-13,44,38246,38296,39351,39415,34669,919,2085,0,2110,0,4,19,994,994,-251,-250,984,994,-251,-250,39415.0
01-Feb-13,45,36617,36689,37724,37808,33116,919,2085,0,2110,0,5,19,994,497,-251,-251,984,497,-251,-251,37808.0
01-Feb-13,46,35364,35406,36482,36535,31799,1015,2085,0,2110,0,17,29,994,498,-251,-250,985,498,-251,-250,36535.0
01-Feb-13,47,33442,33488,35333,35387,29963,1015,2085,0,2110,0,790,799,994,993,-251,-250,984,993,-251,-250,35387.0
01-Feb-13,48,32176,32237,34342,34406,28826,1015,2085,0,2110,0,1065,1070,994,993,-251,-250,984,993,-251,-250,34406.0
02-Feb-13,1,32140,32210,34375,34451,28905,1015,2085,0,2125,0,1135,1143,994,993,-249,-251,984,993,-249,-251,34451.0
02-Feb-13,2,32395,32464,34582,34652,29164,895,2085,0,2125,0,1126,1129,994,993,-226,-235,984,993,-226,-235,34652.0
02-Feb-13,3,31985,32052,34116,34195,28832,895,2085,0,2125,0,1124,1134,994,993,-226,-181,984,993,-226,-181,34195.0
02-Feb-13,4,31025,31096,33163,33390,28007,876,2085,0,2125,0,1125,1283,994,993,-231,-182,984,993,-231,-182,33390.0
02-Feb-13,5,30394,30437,32589,32787,27452,876,2085,0,2125,0,1183,1338,994,993,-231,-181,985,993,-231,-181,32787.0
02-Feb-13,6,30324,30356,32522,32709,27348,908,2085,0,2125,0,1186,1341,994,993,-231,-181,984,993,-231,-181,32709.0
02-Feb-13,7,29442,29529,31637,31879,26488,908,2085,0,2125,0,1183,1339,994,962,-231,-181,984,962,-231,-181,31879.0
02-Feb-13,8,28705,28772,30896,31119,25799,833,2085,0,2125,0,1179,1335,994,962,-231,-181,984,962,-231,-181,31119.0
02-Feb-13,9,28182,28254,30358,30584,25389,833,2085,0,2125,0,1164,1319,994,697,-231,-181,984,697,-231,-181,30584.0
02-Feb-13,10,27872,27936,29996,30219,25120,831,2085,0,2125,0,1156,1316,994,698,-187,-181,984,698,-187,-181,30219.0
02-Feb-13,11,27955,28024,30001,30374,25220,831,2085,0,2125,0,1149,1454,994,492,-116,-181,984,492,-116,-181,30374.0
02-Feb-13,12,28354,28440,30331,30717,25552,778,2085,0,2125,0,1144,1450,994,493,-88,-145,984,493,-88,-145,30717.0
02-Feb-13,13,29689,29740,31723,32080,26813,778,2085,0,2125,0,1115,1421,994,993,-138,-181,984,993,-138,-181,32080.0
02-Feb-13,14,30701,30723,32245,32576,27797,707,2085,0,2125,0,623,923,994,993,-140,-181,985,993,-140,-181,32576.0
02-Feb-13,15,32421,32449,33366,33549,29332,707,2085,0,2125,0,14,169,994,993,-150,-181,984,993,-150,-181,33549.0
