SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-May-11,1,24400,24378,25003,25025,21837,869,1761,0,154,0,8,52,998,994,-95,0,986,994,-95,0,25025.0
01-May-11,2,23500,23485,24314,24454,20981,708,1761,0,154,0,219,374,998,994,-95,0,986,994,-95,0,24454.0
01-May-11,3,23156,23191,24560,24749,20749,708,1786,0,154,0,660,814,997,994,-244,0,986,994,-244,0,24749.0
01-May-11,4,22976,23026,24693,24896,20655,882,1786,0,154,0,836,991,998,994,-381,0,986,994,-381,0,24896.0
01-May-11,5,22437,22514,24119,24403,20189,882,1786,0,154,0,835,1044,998,994,-347,0,986,994,-347,0,24403.0
01-May-11,6,22034,22073,23682,24024,19772,803,1786,0,154,0,887,1192,998,994,-261,0,987,994,-261,0,24024.0
01-May-11,7,21605,21629,23393,23723,19329,803,1786,0,154,0,1098,1403,998,994,-190,0,987,994,-190,0,23723.0
01-May-11,8,21390,21474,23187,23581,19065,742,1786,0,154,0,1160,1470,998,994,-137,0,986,994,-137,0,23581.0
01-May-11,9,21131,21220,23090,23481,18813,742,1786,0,154,0,1351,1653,999,972,-108,0,987,972,-108,0,23481.0
01-May-11,10,21020,21077,22915,23276,18726,798,1786,0,154,0,1300,1605,998,972,-95,0,987,972,-95,0,23276.0
01-May-11,11,20817,20870,22729,23237,18518,798,1786,0,154,0,1265,1684,998,994,-147,0,987,994,-147,0,23237.0
01-May-11,12,20316,20362,22283,22745,18055,756,1786,0,154,0,1309,1725,998,994,-158,0,987,994,-158,0,22745.0
01-May-11,13,20871,20935,22601,23080,18590,756,1786,0,154,0,1130,1545,998,994,-100,0,987,994,-100,0,23080.0
01-May-11,14,21575,21654,23295,23790,19240,751,1786,4,154,0,1120,1536,998,994,-100,0,987,994,-100,0,23790.0
01-May-11,15,22817,22892,23882,24224,20417,751,1786,9,154,0,419,687,998,994,-146,0,987,994,-146,0,24224.0
