SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jul-14,1,24909,24530,26430,26108,22373,245,3575,0,4944,0,506,565,1494,923,-232,-283,1486,923,-232,-283,26108.0
01-Jul-14,2,23922,23646,25820,25563,21520,250,3575,0,4944,0,978,998,1495,976,-237,-183,1486,976,-237,-183,25563.0
01-Jul-14,3,23292,23132,25551,25475,21058,250,3575,0,4948,0,1378,1380,1495,966,-202,-179,1480,966,-202,-179,25475.0
01-Jul-14,4,22999,22875,25179,25168,20837,239,3575,0,4948,0,1373,1514,1495,963,-163,-144,1486,963,-163,-144,25168.0
01-Jul-14,5,22779,22603,24844,24785,20618,239,3575,0,4948,0,1314,1432,1495,954,-163,-88,1485,954,-163,-88,24785.0
01-Jul-14,6,22405,22244,24530,24498,20257,212,3575,0,4948,0,1446,1576,1495,943,-179,0,1485,943,-179,0,24498.0
01-Jul-14,7,22221,22100,24294,24297,20080,212,3575,0,4948,0,1409,1533,1495,942,-164,103,1486,942,-164,103,24297.0
01-Jul-14,8,22250,22106,22920,24211,0,191,3575,0,4948,0,0,1435,0,963,-170,148,1486,963,-170,148,24211.0
01-Jul-14,9,22019,21830,24041,24058,19898,191,3575,0,4948,0,1381,1587,1495,958,-141,149,1486,958,-141,149,24058.0
01-Jul-14,10,21581,21412,23569,23655,19519,182,3575,16,4948,0,1384,1639,1495,941,-104,107,1486,941,-104,107,23655.0
01-Jul-14,11,21898,21818,23928,24083,19807,182,3575,65,4948,0,1393,1628,1495,959,-137,98,1485,959,-137,98,24083.0
01-Jul-14,12,22758,22761,24273,24217,20589,183,3575,171,4948,0,908,864,1495,949,-107,53,1486,949,-107,53,24217.0
01-Jul-14,13,25308,25397,25847,25923,22959,183,3575,337,4948,0,31,18,1357,983,-8,53,1338,983,-8,53,25923.0
01-Jul-14,14,27967,28033,28475,28548,25404,189,3575,557,4948,0,8,15,1343,994,22,50,1338,994,22,50,28548.0
01-Jul-14,15,31254,31290,31814,31858,28447,189,3575,799,4948,0,10,16,1420,970,17,-50,1411,970,17,-50,31858.0
01-Jul-14,16,33315,33244,34073,34012,30321,224,3575,1070,4948,0,10,18,1420,953,-48,-200,1411,953,-48,-200,34012.0
01-Jul-14,17,34756,34599,35763,35609,31589,224,3575,1410,4948,0,10,7,1491,1003,-148,-349,1486,1003,-148,-349,35609.0
01-Jul-14,18,35074,34879,36246,36056,31840,240,3575,1760,4948,0,15,18,1495,1006,-216,-441,1486,1006,-216,-441,36056.0
01-Jul-14,19,35538,35360,36660,36489,32247,240,3575,2120,4948,0,15,22,1495,971,-165,-442,1485,971,-165,-442,36489.0
01-Jul-14,20,35578,35375,36695,36501,32270,274,3575,2460,4948,0,15,22,1495,994,-160,-442,1486,994,-160,-442,36501.0
01-Jul-14,21,35518,35286,36681,36458,32195,274,3575,2780,4948,0,15,22,1495,1014,-206,-442,1486,1014,-206,-442,36458.0
01-Jul-14,22,35518,35275,36678,36444,32196,259,3575,2970,4948,0,15,22,1495,1022,-203,-442,1486,1022,-203,-442,36444.0
01-Jul-14,23,35663,35422,36870,36637,32325,259,3575,3110,4948,0,14,22,1495,1007,-251,-442,1486,1007,-251,-442,36637.0
01-Jul-14,24,35877,35609,37085,36826,32542,254,3575,3190,4948,0,15,20,1495,1022,-251,-442,1486,1022,-251,-442,36826.0
01-Jul-14,25,36065,35772,37253,36964,32734,254,3575,3190,4948,0,11,15,1495,1031,-251,-426,1486,1031,-251,-426,36964.0
01-Jul-14,26,35861,35647,37062,36858,32579,244,3575,3180,4948,0,8,15,1495,1026,-251,-442,1486,1026,-251,-442,36858.0
01-Jul-14,27,35731,35494,36934,36703,32481,244,3575,3130,4948,0,10,15,1495,1022,-251,-442,1486,1022,-251,-442,36703.0
01-Jul-14,28,35579,35333,36781,36541,32342,213,3575,3000,4948,0,9,13,1495,1013,-251,-442,1486,1013,-251,-442,36541.0
01-Jul-14,29,35508,35216,36713,36427,32246,213,3575,2980,4948,0,12,16,1495,1003,-251,-442,1486,1003,-251,-442,36427.0
01-Jul-14,30,35273,34958,36476,36166,31994,230,3575,2940,4948,0,10,16,1495,1016,-251,-442,1486,1016,-251,-442,36166.0
01-Jul-14,31,35292,35021,36428,36164,32026,230,3575,2690,4948,0,10,16,1495,999,-184,-442,1486,999,-184,-442,36164.0
01-Jul-14,32,35557,35372,36660,36480,32291,280,3575,2590,4948,0,11,15,1495,1016,-150,-442,1486,1016,-150,-442,36480.0
01-Jul-14,33,36104,36000,37224,37126,32888,280,3575,2340,4948,0,9,16,1495,1014,-164,-447,1486,1014,-164,-447,37126.0
01-Jul-14,34,36814,36645,37988,37825,33442,241,3575,2050,4948,0,9,14,1495,1014,-218,-447,1486,1014,-218,-447,37825.0
01-Jul-14,35,36978,36724,38184,37934,33578,241,3575,1790,4948,0,8,12,1496,968,-251,-447,1486,968,-251,-447,37934.0
01-Jul-14,36,36632,36391,37835,37600,33284,247,3575,1580,4948,0,5,11,1495,973,-251,-447,1486,973,-251,-447,37600.0
01-Jul-14,37,36091,35801,37272,36987,32849,247,3575,1260,4948,0,6,11,1496,986,-251,-424,1486,986,-251,-424,36987.0
01-Jul-14,38,35629,35384,36827,36588,32479,272,3575,937,4948,0,6,12,1495,1016,-251,-441,1486,1016,-251,-441,36588.0
