SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Mar-11,1,34451,34418,36905,37391,31051,427,1737,0,113,0,1450,1974,-3,0,-401,0,-4,0,-401,0,37391.0
01-Mar-11,2,34392,34338,36835,37301,31029,274,1737,0,113,0,1440,1963,-2,0,-401,0,-4,0,-401,0,37301.0
01-Mar-11,3,34064,34002,36505,36965,30721,274,1737,0,113,0,1440,1963,164,0,-401,0,160,0,-401,0,36965.0
01-Mar-11,4,33365,33331,35993,36568,30124,268,1737,0,113,0,1629,2146,165,0,-399,0,160,0,-399,0,36568.0
01-Mar-11,5,32949,32907,35808,36283,29782,268,1737,0,113,0,1915,2435,164,0,-344,0,160,0,-344,0,36283.0
01-Mar-11,6,32977,32952,35717,36211,29779,286,1737,0,113,0,1897,2417,166,0,-243,0,160,0,-243,0,36211.0
01-Mar-11,7,32593,32569,35249,35682,29343,286,1737,0,113,0,1876,2395,-2,0,-178,0,-4,0,-178,0,35682.0
01-Mar-11,8,31893,31875,34508,34963,28685,310,1737,0,113,0,1867,2386,-4,0,-144,0,-5,0,-144,0,34963.0
01-Mar-11,9,31252,31237,33908,34407,28162,310,1737,0,113,0,1859,2379,-67,0,-130,0,-67,0,-130,0,34407.0
01-Mar-11,10,31058,31130,33776,34277,28029,282,1737,0,113,0,1847,2367,-152,0,-119,0,-154,0,-119,0,34277.0
01-Mar-11,11,31481,31566,35340,36129,28464,282,1737,0,113,0,1753,2269,-1392,0,-114,0,-1377,0,-114,0,36129.0
01-Mar-11,12,32697,32716,36746,37278,29574,280,1737,0,113,0,1796,2312,-1539,0,-114,0,-1516,0,-114,0,37278.0
01-Mar-11,13,35751,35872,39343,39865,32411,280,1737,0,113,0,1335,1649,-1538,0,-119,0,-1517,0,-119,0,39865.0
01-Mar-11,14,38971,39125,41909,42101,35342,236,1737,0,113,0,681,683,-1538,0,-119,0,-1516,0,-119,0,42101.0
01-Mar-11,15,42531,42637,44795,44880,38580,236,1737,0,113,0,7,7,-1538,0,-119,0,-1516,0,-119,0,44880.0
01-Mar-11,16,44354,44401,46629,46662,40264,228,1737,1,113,0,5,7,-1537,0,-133,0,-1515,0,-133,0,46662.0
01-Mar-11,17,45505,45577,47862,47921,41349,228,1737,2,113,0,5,8,-1531,0,-221,0,-1509,0,-221,0,47921.0
01-Mar-11,18,45859,45945,48311,48380,41736,240,1737,4,113,0,5,11,-1531,0,-316,0,-1508,0,-316,0,48380.0
01-Mar-11,19,46799,46858,48910,48961,42622,240,1737,6,113,0,5,11,-1122,0,-384,0,-1106,0,-384,0,48961.0
01-Mar-11,20,47004,47058,49121,49164,42804,239,1737,8,113,0,5,9,-1121,0,-391,0,-1107,0,-391,0,49164.0
01-Mar-11,21,47126,47143,49207,49213,42868,239,1737,10,113,0,5,9,-1085,0,-391,0,-1071,0,-391,0,49213.0
01-Mar-11,22,47114,47111,49195,49179,42842,244,1737,11,113,0,5,7,-1085,0,-391,0,-1071,0,-391,0,49179.0
01-Mar-11,23,47165,47168,49013,49011,42866,244,1737,13,113,0,5,7,-806,0,-437,0,-794,0,-437,0,49011.0
01-Mar-11,24,47254,47237,49110,49083,42916,279,1737,14,113,0,5,7,-810,0,-441,0,-796,0,-441,0,49083.0
01-Mar-11,25,47310,47299,49140,49120,42979,279,1737,14,113,0,5,7,-784,0,-441,0,-771,0,-441,0,49120.0
01-Mar-11,26,47075,47009,48904,48830,42729,254,1737,14,113,0,5,7,-783,0,-441,0,-771,0,-441,0,48830.0
01-Mar-11,27,46961,46988,49213,49240,42623,254,1737,13,113,0,5,7,-1007,-199,-441,0,-991,-199,-441,0,49240.0
01-Mar-11,28,46926,46916,49180,49168,42594,241,1737,13,113,0,5,7,-1009,-199,-441,0,-991,-199,-441,0,49168.0
01-Mar-11,29,46857,46890,49135,49159,42593,241,1737,12,113,0,5,7,-1232,74,-441,0,-1218,74,-441,0,49159.0
01-Mar-11,30,46709,46676,48989,48946,42471,258,1737,10,113,0,5,8,-1234,74,-441,0,-1218,74,-441,0,48946.0
01-Mar-11,31,46484,46531,48823,48875,42226,258,1737,9,113,0,5,9,-1045,-239,-450,0,-1035,-239,-450,0,48875.0
01-Mar-11,32,47029,47074,49369,49418,42817,262,1737,7,113,0,5,7,-1046,-239,-450,0,-1035,-239,-450,0,49418.0
01-Mar-11,33,47747,47800,49716,49761,43461,262,1737,5,113,0,5,7,-914,51,-450,0,-905,51,-450,0,49761.0
01-Mar-11,34,48916,48957,50635,50930,44523,266,1737,4,113,0,9,6,-660,51,-450,0,-647,51,-450,0,50930.0
01-Mar-11,35,49870,49891,50937,50957,45373,266,1737,2,113,0,17,16,884,234,-450,0,881,234,-450,0,50957.0
01-Mar-11,36,50621,50624,51688,51697,46042,283,1737,1,113,0,16,18,1086,234,-451,0,1076,234,-451,0,51697.0
01-Mar-11,37,52159,52143,53224,53204,47389,283,1737,1,113,0,14,13,1493,0,-451,0,1483,0,-451,0,53204.0
01-Mar-11,38,52096,52034,53163,53105,47265,365,1737,1,113,0,16,13,1497,0,-451,0,1483,0,-451,0,53105.0
01-Mar-11,39,51386,51297,52450,52362,46665,365,1737,0,113,0,14,13,925,0,-450,0,915,0,-450,0,52362.0
01-Mar-11,40,49720,49796,50785,50859,45249,378,1737,0,113,0,14,11,924,0,-451,0,915,0,-451,0,50859.0
01-Mar-11,41,48542,48427,49602,49487,43972,378,1737,0,113,0,9,9,953,0,-451,0,943,0,-451,0,49487.0
01-Mar-11,42,46675,46581,47735,47644,42363,473,1737,0,113,0,9,15,954,0,-451,0,943,0,-451,0,47644.0
01-Mar-11,43,44852,44733,45911,45795,40684,473,1737,0,113,0,9,11,781,0,-450,0,773,0,-450,0,45795.0
01-Mar-11,44,42363,42439,43423,43501,38580,508,1737,0,113,0,9,13,783,0,-451,0,773,0,-451,0,43501.0
01-Mar-11,45,40237,40150,41299,41215,36384,508,1737,0,113,0,11,60,404,0,-451,0,399,0,-451,0,41215.0
01-Mar-11,46,37871,37854,38933,39094,34080,495,1737,0,113,0,17,196,403,0,-445,0,399,0,-445,0,39094.0
01-Mar-11,47,35752,35729,37406,37750,32106,495,1737,0,113,0,663,1032,544,0,-391,0,539,0,-391,0,37750.0
