SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Sep-13,1,22914,22921,23811,23945,21000,662,2450,0,2940,0,7,134,1315,718,0,-390,1303,718,0,-390,23945.0
01-Sep-13,2,22039,22034,23029,23219,20184,746,2450,0,2940,0,100,296,1315,718,0,-390,1303,718,0,-390,23219.0
01-Sep-13,3,21466,21446,23158,23378,19726,746,2450,0,2942,0,866,1069,1315,732,0,-326,1298,732,0,-326,23378.0
01-Sep-13,4,21080,21038,23031,23156,19420,717,2450,0,2942,0,1125,1292,1315,733,0,-326,1303,733,0,-326,23156.0
01-Sep-13,5,20621,20572,22445,22846,18997,717,2450,0,2942,0,1119,1571,1315,828,0,-205,1303,828,0,-205,22846.0
01-Sep-13,6,20145,20075,21916,22410,18545,774,2450,0,2942,0,1116,1679,1315,828,0,-155,1303,828,0,-155,22410.0
01-Sep-13,7,19906,19810,22110,22694,18288,774,2450,0,2942,0,1449,2129,1315,828,0,-255,1303,828,0,-255,22694.0
01-Sep-13,8,19803,19713,22057,22743,18142,826,2450,0,2942,0,1509,2287,1315,828,0,-245,1303,828,0,-245,22743.0
01-Sep-13,9,19718,19585,21899,22462,18049,826,2450,0,2942,0,1492,2188,1315,828,0,-189,1303,828,0,-189,22462.0
01-Sep-13,10,19588,19494,21753,22282,17963,817,2450,0,2942,0,1477,2099,1315,828,0,-188,1303,828,0,-188,22282.0
01-Sep-13,11,19744,19709,21907,22384,18102,817,2450,0,2942,0,1469,1981,1315,771,0,-194,1303,771,0,-194,22384.0
01-Sep-13,12,19997,19973,22151,22640,18325,807,2450,0,2942,0,1461,1975,1315,510,0,-193,1303,510,0,-193,22640.0
01-Sep-13,13,20108,20085,22198,22686,18449,807,2450,0,2942,0,1440,1951,1315,500,0,-150,1303,500,0,-150,22686.0
01-Sep-13,14,20376,20422,22123,22584,18726,765,2450,53,2942,0,1097,1538,1315,500,0,-150,1303,500,0,-150,22584.0
01-Sep-13,15,21481,21500,22206,22361,19819,765,2450,142,2942,0,94,456,1315,500,0,-131,1303,500,0,-131,22361.0
01-Sep-13,16,22817,22646,23489,23337,20941,877,2450,268,2942,0,17,224,1315,500,0,-155,1303,500,0,-155,23337.0
01-Sep-13,17,24363,24332,25254,25228,22339,877,2450,420,2942,0,14,38,1487,500,0,-377,1478,500,0,-377,25228.0
01-Sep-13,18,25685,25762,26725,26802,23603,967,2450,569,2942,0,10,10,1494,500,0,-530,1478,500,0,-530,26802.0
01-Sep-13,19,27075,27145,28115,28185,24807,967,2450,732,2942,0,9,10,1494,500,0,-531,1478,500,0,-531,28185.0
01-Sep-13,20,28100,28143,29139,29184,25697,1060,2450,913,2942,0,9,10,1494,500,0,-530,1478,500,0,-530,29184.0
01-Sep-13,21,28907,28967,29906,29967,26376,1060,2450,995,2942,0,11,13,1494,500,0,-488,1478,500,0,-488,29967.0
01-Sep-13,22,29122,29228,30159,30269,26587,1175,2450,1130,2942,0,14,18,1494,500,0,-523,1478,500,0,-523,30269.0
01-Sep-13,23,29478,29521,30523,30569,26890,1175,2450,1370,2942,0,14,18,1494,500,0,-531,1478,500,0,-531,30569.0
01-Sep-13,24,29770,29779,30814,30827,27161,1343,2450,1610,2942,0,14,18,1494,500,0,-530,1478,500,0,-530,30827.0
01-Sep-13,25,29935,29942,30980,30985,27325,1343,2450,1680,2942,0,14,11,1494,500,0,-531,1478,500,0,-531,30985.0
01-Sep-13,26,29862,29859,30902,30900,27269,1257,2450,1670,2942,0,9,11,1494,500,0,-531,1478,500,0,-531,30900.0
01-Sep-13,27,29376,29400,30416,30443,26817,1257,2450,1670,2942,0,10,13,1494,500,0,-530,1478,500,0,-530,30443.0
01-Sep-13,28,28948,28893,29988,29935,26460,1389,2450,1540,2942,0,9,12,1494,500,0,-531,1478,500,0,-531,29935.0
01-Sep-13,29,28673,28653,29712,29696,26208,1389,2450,1320,2942,0,9,13,1493,500,0,-530,1478,500,0,-530,29696.0
01-Sep-13,30,28427,28455,29384,29414,25953,1461,2450,1220,2942,0,9,12,1494,500,0,-448,1478,500,0,-448,29414.0
01-Sep-13,31,28430,28416,29369,29359,25938,1461,2450,1110,2942,0,9,13,1494,500,0,-430,1478,500,0,-430,29359.0
01-Sep-13,32,28763,28848,29702,29789,26247,1482,2450,1050,2942,0,9,11,1494,500,0,-430,1478,500,0,-430,29789.0
01-Sep-13,33,29244,29327,30182,30268,26637,1482,2450,924,2942,0,8,11,1493,500,0,-430,1478,500,0,-430,30268.0
01-Sep-13,34,29830,29939,30768,30881,27122,1379,2450,773,2942,0,8,12,1494,500,0,-430,1478,500,0,-430,30881.0
01-Sep-13,35,30316,30434,31256,31376,27550,1379,2450,598,2942,0,9,12,1493,498,0,-431,1478,498,0,-431,31376.0
01-Sep-13,36,30580,30682,31538,31646,27827,1361,2450,422,2942,0,9,11,1494,498,0,-449,1478,498,0,-449,31646.0
01-Sep-13,37,30826,30920,31784,31883,28119,1361,2450,264,2942,0,10,10,1494,498,0,-448,1478,498,0,-448,31883.0
01-Sep-13,38,30828,30921,31709,31801,28175,1246,2450,159,2942,0,13,14,1494,498,0,-368,1478,498,0,-368,31801.0
01-Sep-13,39,30974,31043,31762,31829,28342,1246,2450,69,2942,0,13,11,1494,498,0,-275,1478,498,0,-275,31829.0
01-Sep-13,40,31279,31352,32066,32139,28663,1134,2450,26,2942,131,12,9,1494,498,0,-275,1478,498,0,-275,32139.0
01-Sep-13,41,32287,32272,33084,33068,29590,1134,2450,0,2942,170,13,9,1494,498,0,-284,1478,498,0,-284,33068.0
01-Sep-13,42,31978,31952,32841,32813,29245,1100,2450,0,2942,131,13,7,1494,498,0,-350,1478,498,0,-350,32813.0
01-Sep-13,43,31510,31360,32386,32234,28807,1100,2450,0,2942,0,11,7,1493,499,0,-365,1478,499,0,-365,32234.0
01-Sep-13,44,30005,29918,30884,30801,27465,1074,2450,0,2942,0,14,18,1493,499,0,-365,1478,499,0,-365,30801.0
01-Sep-13,45,28760,28605,29622,29471,26345,1074,2450,0,2942,0,12,16,1493,498,0,-350,1478,498,0,-350,29471.0
01-Sep-13,46,26839,26790,27701,27654,24562,1084,2450,0,2942,0,12,14,1493,498,0,-350,1478,498,0,-350,27654.0
01-Sep-13,47,24972,24920,25770,25715,22876,1084,2450,0,2942,0,13,11,1322,499,0,-285,1304,499,0,-285,25715.0
