SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Nov-16,1,25941,25728,27680,27468,23557,662,4932,0,11433,0,1139,1140,1630,1014,297,0,1641,1014,297,0,
01-Nov-16,2,25861,25718,27596,27459,23618,678,4932,0,11433,0,1135,1141,1672,1006,297,0,1640,1006,297,0,
01-Nov-16,3,25461,25269,27313,27257,23240,708,4932,0,11433,0,1252,1388,1540,1001,297,0,1508,1000,297,0,
01-Nov-16,4,24698,24504,26570,26654,22557,737,4932,0,11433,0,1272,1551,1511,1000,297,0,1509,1000,297,0,
01-Nov-16,5,24155,23911,26025,26062,22082,755,4932,0,11433,0,1270,1551,1986,1000,297,0,1966,1000,297,0,
01-Nov-16,6,23725,23574,25584,25828,21652,773,4932,0,11433,0,1259,1653,1998,999,297,0,1965,1000,297,0,
01-Nov-16,7,23278,23152,25130,25516,21180,795,4932,0,11433,0,1252,1764,1624,1000,297,0,1578,1000,297,0,
01-Nov-16,8,22965,22821,24814,25184,20871,817,4932,0,11433,0,1249,1763,1600,1000,297,0,1578,1000,297,0,
01-Nov-16,9,22916,22789,24763,25151,20862,838,4932,0,11433,0,1247,1762,1601,1000,297,0,1578,1000,297,0,
01-Nov-16,10,23175,23064,25006,25402,21112,858,4932,0,11433,0,1231,1738,1600,999,288,0,1578,1000,287,0,
01-Nov-16,11,24024,23923,25844,26003,21935,885,4932,0,11433,0,1220,1480,1652,999,297,0,1629,1000,296,0,
01-Nov-16,12,25565,25517,27337,27439,23299,911,4932,0,11433,0,1172,1322,1649,1009,297,0,1630,1011,296,0,
01-Nov-16,13,28966,29004,30353,30489,26378,886,4932,0,11433,0,787,877,1934,1028,297,0,1916,1030,297,0,
01-Nov-16,14,32370,32366,32992,33128,29466,860,4932,2,11433,0,22,161,1947,1024,297,0,1916,1021,297,0,
01-Nov-16,15,35499,35450,36107,36067,32286,878,4932,56,11433,0,8,16,1992,1004,297,0,1965,1006,297,0,
01-Nov-16,16,36930,36783,37538,37398,33573,896,4932,206,11433,0,8,13,1996,966,297,0,1964,968,297,0,
01-Nov-16,17,37716,37524,38325,38136,34273,924,4932,437,11433,0,9,12,1996,986,283,0,1965,988,282,0,
01-Nov-16,18,37667,37438,38272,38044,34252,951,4932,674,11433,38,5,2,1547,997,282,0,1461,997,276,0,
01-Nov-16,19,37971,37753,38578,38371,34522,961,4932,900,11433,113,7,10,1194,1026,45,0,1193,1036,23,0,
01-Nov-16,20,37920,37654,38672,38410,34483,970,4932,1100,11433,122,6,7,1734,1022,-146,0,1745,1016,-146,0,
01-Nov-16,21,37865,37613,38767,38538,34442,1012,4932,1280,11433,50,8,14,1996,1003,-294,0,1965,1004,-309,0,
01-Nov-16,22,37861,37624,38872,38637,34445,1053,4932,1420,11433,0,8,14,1996,997,-403,0,1965,997,-401,0,
01-Nov-16,23,37966,37753,39020,38812,34547,1073,4932,1430,11433,0,8,12,1996,1021,-446,0,1965,1026,-448,0,
01-Nov-16,24,38093,37853,39157,38915,34683,1092,4932,1530,11433,0,10,13,1996,1009,-454,0,1965,1009,-452,0,
01-Nov-16,25,38239,38019,39286,39067,34851,1100,4932,1530,11433,0,8,14,1996,1010,-439,0,1965,1008,-436,0,
