SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Sep-14,1,22617,22507,24447,24367,20596,728,3948,0,5218,0,1027,1059,1714,853,-164,-139,1686,853,-164,-139,24367.0
01-Sep-14,2,21904,21798,24173,24070,19907,595,3948,0,5218,0,1468,1472,1703,854,-163,-138,1687,854,-163,-138,24070.0
01-Sep-14,3,21607,21493,23857,23744,19667,595,3948,0,5223,0,1459,1460,1705,854,-163,-128,1687,854,-163,-128,23744.0
01-Sep-14,4,21554,21426,23829,23706,19646,576,3948,0,5223,0,1484,1489,1705,854,-163,-128,1687,854,-163,-128,23706.0
01-Sep-14,5,21233,21111,23560,23438,19344,576,3948,0,5223,0,1527,1526,1704,854,-163,-137,1687,854,-163,-137,23438.0
01-Sep-14,6,20973,20808,23281,23117,19076,573,3948,0,5223,0,1507,1509,1705,854,-163,-138,1687,854,-163,-138,23117.0
01-Sep-14,7,20879,20725,23046,22882,18942,573,3948,0,5223,0,1366,1355,1705,855,-163,-138,1686,855,-163,-138,22882.0
01-Sep-14,8,20937,20796,23029,22896,18982,551,3948,0,5223,0,1291,1299,1705,854,-163,-138,1687,854,-163,-138,22896.0
01-Sep-14,9,21053,20917,23332,23195,19100,551,3948,0,5223,0,1478,1472,1705,855,-163,-138,1686,855,-163,-138,23195.0
01-Sep-14,10,21195,21088,23353,23354,19208,562,3948,0,5223,0,1357,1363,1704,854,-163,-138,1687,854,-163,-138,23354.0
01-Sep-14,11,21974,21874,23528,23454,19905,562,3948,0,5223,0,753,725,1705,848,-163,-138,1687,848,-163,-138,23454.0
01-Sep-14,12,23092,23022,24323,24266,20939,527,3948,0,5223,0,455,438,1694,842,-134,-142,1687,842,-134,-142,24266.0
01-Sep-14,13,25198,25240,25887,25931,22879,527,3948,25,5223,0,7,9,1993,1007,-70,-112,1977,1007,-70,-112,25931.0
01-Sep-14,14,27579,27638,28317,28378,25030,480,3948,76,5223,0,7,9,1996,985,-84,-147,1977,985,-84,-147,28378.0
01-Sep-14,15,30767,30682,31562,31480,27877,480,3948,195,5223,0,7,9,1996,980,-80,-208,1977,980,-80,-208,31480.0
01-Sep-14,16,32872,32827,33736,33696,29745,445,3948,327,5223,0,11,17,1996,997,-89,-264,1977,997,-89,-264,33696.0
01-Sep-14,17,34852,34717,35816,35734,31613,445,3948,529,5223,0,12,13,1996,1019,-115,-337,1977,1019,-115,-337,35734.0
01-Sep-14,18,35837,35697,37033,36903,32601,446,3948,741,5223,0,13,8,1996,997,-214,-469,1977,997,-214,-469,36903.0
01-Sep-14,19,36687,36531,37907,37753,33412,446,3948,928,5223,0,11,7,1997,1001,-221,-488,1977,1001,-221,-488,37753.0
01-Sep-14,20,37053,36889,38272,38110,33781,464,3948,1100,5223,0,10,11,1996,983,-221,-488,1977,983,-221,-488,38110.0
01-Sep-14,21,37212,37043,38433,38270,33919,464,3948,1230,5223,0,12,17,1996,988,-221,-488,1977,988,-221,-488,38270.0
01-Sep-14,22,37444,37300,38666,38527,34160,493,3948,1360,5223,118,13,13,1997,994,-221,-488,1977,994,-221,-488,38527.0
01-Sep-14,23,37412,37247,38635,38468,34117,493,3948,1380,5223,195,14,11,1997,997,-221,-488,1977,997,-221,-488,38468.0
