SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Mar-12,1,31241,31109,33030,33050,28292,417,2007,0,1408,0,848,1005,869,796,-341,0,854,796,-341,0,33050.0
01-Mar-12,2,31427,31254,33303,33401,28531,332,2007,0,1408,0,935,1221,868,796,-341,0,853,796,-341,0,33401.0
01-Mar-12,3,30957,30792,33355,33475,28100,332,2007,0,1408,0,1457,1747,1082,995,-341,0,1065,995,-341,0,33475.0
01-Mar-12,4,30119,29971,32728,33018,27341,339,2007,0,1408,0,1672,2111,1079,994,-337,0,1063,994,-337,0,33018.0
01-Mar-12,5,29562,29382,32241,32622,26842,339,2007,0,1408,0,1792,2367,1875,994,-287,0,1847,994,-287,0,32622.0
01-Mar-12,6,29314,29195,31928,32477,26577,320,2007,0,1408,0,1783,2454,1877,994,-231,0,1848,994,-231,0,32477.0
01-Mar-12,7,28737,28581,31336,31850,25987,320,2007,0,1408,0,1768,2439,1582,562,-231,0,1558,562,-231,0,31850.0
01-Mar-12,8,28096,27934,30681,31190,25388,322,2007,0,1408,0,1754,2426,1571,562,-231,0,1544,562,-231,0,31190.0
01-Mar-12,9,27811,27648,30387,30894,25206,322,2007,0,1408,0,1745,2416,804,427,-231,0,790,427,-231,0,30894.0
01-Mar-12,10,27829,27716,30255,30768,25269,327,2007,0,1408,0,1595,2262,661,426,-231,0,650,426,-231,0,30768.0
01-Mar-12,11,28935,28609,32098,32593,26093,327,2007,0,1408,0,227,715,-1307,-778,-251,0,-1294,-778,-251,0,32593.0
01-Mar-12,12,30246,29958,33262,33271,27319,255,2007,0,1408,0,9,288,-1414,-783,-210,0,-1393,-783,-210,0,33271.0
01-Mar-12,13,33372,33084,34692,34995,30116,255,2007,0,1408,0,10,175,-569,-1,-140,0,-561,-1,-140,0,34995.0
01-Mar-12,14,36220,36022,37496,37934,33000,244,2007,0,1408,0,12,170,-523,-1,-140,0,-516,-1,-140,0,37934.0
01-Mar-12,15,39530,39387,40586,40341,35990,244,2007,12,1408,0,13,16,-199,-104,-140,0,-195,-104,-140,0,40341.0
01-Mar-12,16,41141,41009,42066,41962,37440,257,2007,24,1408,0,13,16,-70,-104,-138,0,-70,-104,-138,0,41962.0
