SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Apr-14,1,27158,26922,29121,29249,24446,305,2524,0,4541,0,1115,1470,38,650,0,-348,-1,650,0,-348,29249.0
01-Apr-14,2,26454,26303,28416,28752,23764,310,2524,0,4541,0,1111,1592,-4,650,0,-347,2,650,0,-347,28752.0
01-Apr-14,3,26813,26721,28850,29395,24201,310,2524,0,4544,0,1177,1804,400,812,0,-360,412,812,0,-360,29395.0
01-Apr-14,4,27538,27339,29569,30014,24970,304,2524,0,4544,0,1183,1817,500,811,0,-348,495,811,0,-348,30014.0
01-Apr-14,5,27432,27245,29459,29918,24860,304,2524,0,4544,0,1180,1816,500,993,0,-347,494,993,0,-347,29918.0
01-Apr-14,6,27113,26917,29134,29586,24514,282,2524,0,4544,0,1174,1811,432,993,0,-347,410,993,0,-347,29586.0
01-Apr-14,7,26683,26565,28889,29415,24052,282,2524,0,4544,0,1307,1940,7,999,0,-399,2,999,0,-399,29415.0
01-Apr-14,8,26262,26158,28462,28999,23680,287,2524,0,4544,0,1300,1930,3,999,0,-400,2,999,0,-400,28999.0
01-Apr-14,9,25996,25891,28208,28743,23444,287,2524,0,4544,0,1292,1921,7,661,0,-420,2,661,0,-420,28743.0
01-Apr-14,10,25954,25918,28129,28712,23444,266,2524,0,4544,0,1279,1884,3,660,0,-396,2,660,0,-396,28712.0
01-Apr-14,11,26772,26679,28766,29127,24100,266,2524,0,4544,0,1210,1598,-20,581,0,-264,-27,581,0,-264,29127.0
01-Apr-14,12,27817,27806,29660,30069,25034,226,2524,0,4544,0,1192,1558,-36,581,0,-115,-27,581,0,-115,30069.0
01-Apr-14,13,30844,30880,31716,31933,27820,226,2524,0,4544,0,372,502,231,318,0,22,227,318,0,22,31933.0
01-Apr-14,14,33591,33574,34156,34153,30330,196,2524,57,4544,0,13,22,214,318,0,-52,227,318,0,-52,34153.0
01-Apr-14,15,37325,37283,38036,38003,33775,196,2524,94,4544,0,14,17,968,215,0,-197,970,215,0,-197,38003.0
01-Apr-14,16,39328,39217,40152,40047,35619,197,2524,243,4544,0,16,20,981,215,0,-308,970,215,0,-308,40047.0
01-Apr-14,17,40098,40073,41010,40986,36270,197,2524,444,4544,0,18,16,998,713,0,-394,989,713,0,-394,40986.0
01-Apr-14,18,39866,39775,40773,40685,36043,242,2524,674,4544,0,12,14,999,714,0,-395,989,714,0,-395,40685.0
01-Apr-14,19,40265,40218,41203,41165,36387,242,2524,923,4544,0,14,24,999,999,0,-424,989,999,0,-424,41165.0
01-Apr-14,20,40340,40226,41280,41172,36414,250,2524,1170,4544,0,11,18,999,999,0,-429,989,999,0,-429,41172.0
01-Apr-14,21,40250,40068,41189,41014,36262,250,2524,1440,4544,0,10,15,999,1000,0,-429,989,1000,0,-429,41014.0
01-Apr-14,22,40063,39885,41002,40830,36056,263,2524,1730,4544,0,10,15,999,999,0,-429,990,999,0,-429,40830.0
01-Apr-14,23,39780,39642,40719,40587,35732,263,2524,1980,4544,0,10,15,999,1000,0,-429,989,1000,0,-429,40587.0
01-Apr-14,24,39611,39413,40549,40356,35559,288,2524,2210,4544,0,9,13,999,999,0,-429,990,999,0,-429,40356.0
01-Apr-14,25,39338,39245,40276,40188,35292,288,2524,2440,4544,0,9,13,999,1000,0,-429,989,1000,0,-429,40188.0
01-Apr-14,26,38750,38734,39688,39678,35258,275,2524,2700,4544,0,9,14,1013,999,0,-429,990,999,0,-429,39678.0
01-Apr-14,27,38320,38308,39258,39253,33860,275,2524,2820,4544,0,9,15,984,999,0,-429,989,999,0,-429,39253.0
01-Apr-14,28,37917,37932,38852,38875,33959,265,2524,2810,4544,0,6,13,999,1000,0,-429,990,1000,0,-429,38875.0
01-Apr-14,29,37786,37751,38720,38692,33857,265,2524,2720,4544,0,5,11,998,999,0,-429,990,999,0,-429,38692.0
01-Apr-14,30,37515,37443,38449,38385,33607,299,2524,2600,4544,0,5,12,999,1000,0,-429,990,1000,0,-429,38385.0
01-Apr-14,31,37333,37254,38267,38197,33445,299,2524,2450,4544,0,5,13,998,999,0,-429,990,999,0,-429,38197.0
01-Apr-14,32,37886,37846,38816,38785,33983,311,2524,2170,4544,0,5,13,998,999,0,-425,990,999,0,-425,38785.0
01-Apr-14,33,38576,38546,39510,39488,34599,311,2524,1850,4544,0,9,15,997,1000,0,-425,989,1000,0,-425,39488.0
01-Apr-14,34,39471,39375,40405,40319,35414,377,2524,1540,4544,0,9,13,999,999,0,-425,989,999,0,-425,40319.0
01-Apr-14,35,39871,39753,40804,40694,35776,377,2524,1150,4544,0,8,13,999,1000,0,-425,988,1000,0,-425,40694.0
01-Apr-14,36,39716,39605,40650,40547,35661,366,2524,762,4544,0,9,15,998,999,0,-425,988,999,0,-425,40547.0
01-Apr-14,37,39698,39671,40632,40613,35710,366,2524,489,4544,0,9,14,999,1000,0,-425,990,1000,0,-425,40613.0
01-Apr-14,38,39471,39464,40405,40404,35509,390,2524,233,4544,0,9,13,999,999,0,-425,990,999,0,-425,40404.0
01-Apr-14,39,39608,39629,40542,40573,35697,390,2524,71,4544,0,9,13,1000,1000,0,-425,990,1000,0,-425,40573.0
01-Apr-14,40,40523,40573,41459,41514,36606,445,2524,0,4544,0,11,9,996,999,0,-425,987,999,0,-425,41514.0
01-Apr-14,41,41402,41367,42337,42306,37361,445,2524,0,4544,0,10,9,999,1000,0,-425,988,1000,0,-425,42306.0
01-Apr-14,42,40434,40363,41368,41301,36489,432,2524,0,4544,0,9,7,999,999,0,-425,988,999,0,-425,41301.0
01-Apr-14,43,38584,38540,39520,39486,34783,432,2524,0,4544,0,11,20,999,1000,0,-425,988,1000,0,-425,39486.0
01-Apr-14,44,36655,36634,37588,37575,33049,430,2524,0,4544,0,8,10,999,999,0,-425,988,999,0,-425,37575.0
01-Apr-14,45,34581,34427,35514,35364,31162,430,2524,0,4544,0,8,10,998,998,0,-425,988,998,0,-425,35364.0
01-Apr-14,46,32176,31998,33109,32930,28943,432,2524,0,4544,0,24,22,1053,998,0,-409,1060,998,0,-409,32930.0
01-Apr-14,47,29759,29585,31299,31159,26687,432,2524,0,4544,0,744,779,1864,810,0,-296,1864,810,0,-296,31159.0
01-Apr-14,48,27936,27814,29760,29792,25013,430,2524,0,4544,0,1124,1279,1954,810,0,-200,1930,810,0,-200,29792.0
02-Apr-14,1,26462,26350,28195,28242,23623,430,2524,0,4544,0,1129,1289,1952,998,0,-104,1930,998,0,-104,28242.0
02-Apr-14,2,25764,25684,27482,27683,22987,469,2524,0,4544,0,1116,1397,1953,998,0,-102,1930,998,0,-102,27683.0
02-Apr-14,3,26063,26011,27771,28000,23358,469,2524,0,4547,0,1106,1387,1490,998,0,-102,1454,998,0,-102,28000.0
02-Apr-14,4,26566,26533,28271,28522,23925,473,2524,0,4547,0,1103,1387,1442,998,0,-102,1446,998,0,-102,28522.0
02-Apr-14,5,26417,26368,28261,28495,23763,473,2524,0,4547,0,1242,1525,1478,998,0,-102,1444,998,0,-102,28495.0
02-Apr-14,6,26042,26006,27882,28133,23358,465,2524,0,4547,0,1238,1524,1434,998,0,-102,1438,998,0,-102,28133.0
02-Apr-14,7,25635,25564,27469,27830,22910,465,2524,0,4547,0,1232,1664,1901,999,0,-102,1881,999,0,-102,27830.0
02-Apr-14,8,25292,25232,27114,27599,22637,496,2524,0,4547,0,1220,1765,1902,999,0,-102,1881,999,0,-102,27599.0
02-Apr-14,9,24970,24915,26790,27501,22356,496,2524,0,4547,0,1218,1984,1877,998,0,-102,1856,998,0,-102,27501.0
02-Apr-14,10,25027,24960,26730,27522,22430,527,2524,0,4547,0,1101,1853,1715,998,0,-102,1659,998,0,-102,27522.0
02-Apr-14,11,25733,25732,27139,27996,23029,527,2524,0,4547,0,877,1493,998,732,0,-29,990,732,0,-29,27996.0
02-Apr-14,12,26798,26899,28356,28836,24007,577,2524,0,4547,0,1058,1417,997,732,0,120,990,732,0,120,28836.0
02-Apr-14,13,29777,29938,30723,30865,26762,577,2524,0,4547,0,446,427,998,512,0,193,990,512,0,193,30865.0
02-Apr-14,14,32446,32585,33324,33473,29234,628,2524,52,4547,0,378,369,998,512,0,101,990,512,0,101,33473.0
02-Apr-14,15,36303,36437,36852,36992,32819,628,2524,85,4547,0,12,13,998,512,0,-37,990,512,0,-37,36992.0
