SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Nov-13,1,27472,27578,29707,29814,25122,932,2392,0,3103,0,1122,1122,1420,927,-177,-336,1405,927,-177,-336,29814.0
01-Nov-13,2,27339,27441,29530,29637,25045,889,2392,0,3103,0,1122,1127,1418,928,-177,-292,1405,928,-177,-292,29637.0
01-Nov-13,3,26746,26799,29023,29237,24517,889,2392,0,3103,0,1249,1411,1418,928,-178,-250,1405,928,-178,-250,29237.0
01-Nov-13,4,26062,26121,28239,28560,23900,876,2392,0,3103,0,1155,1297,1418,928,-177,-245,1405,928,-177,-245,28560.0
01-Nov-13,5,25443,25472,27775,28094,23342,876,2392,0,3103,0,1310,1600,1418,928,-177,-245,1405,928,-177,-245,28094.0
01-Nov-13,6,25232,25212,27703,27958,23101,826,2392,0,3103,0,1449,1724,1419,928,-177,-245,1405,928,-177,-245,27958.0
01-Nov-13,7,24858,24814,27377,27737,22673,826,2392,0,3103,0,1461,1864,1418,928,-225,-233,1405,928,-225,-233,27737.0
01-Nov-13,8,24541,24400,27135,27606,22367,747,2392,0,3103,0,1491,2104,1419,928,-238,-265,1405,928,-238,-265,27606.0
01-Nov-13,9,24414,24299,27001,27404,22288,747,2392,0,3103,0,1484,2003,1418,928,-238,-265,1405,928,-238,-265,27404.0
01-Nov-13,10,24525,24470,27081,27524,22417,765,2392,0,3103,0,1464,1963,1419,928,-238,-254,1405,928,-238,-254,27524.0
01-Nov-13,11,25220,25258,27663,28190,23079,765,2392,0,3103,0,1375,1866,1418,926,-238,-230,1405,926,-238,-230,28190.0
01-Nov-13,12,26369,26362,28173,28491,24135,793,2392,0,3103,0,901,1343,1418,926,-177,-126,1405,926,-177,-126,28491.0
01-Nov-13,13,29137,29211,29932,29986,26692,793,2392,0,3103,0,38,246,1490,999,-102,-55,1478,999,-102,-55,29986.0
01-Nov-13,14,31826,31863,32619,32659,29103,756,2392,0,3103,0,11,168,1493,998,-102,-80,1478,998,-102,-80,32659.0
01-Nov-13,15,34395,34459,35265,35334,31321,756,2392,22,3103,0,9,165,1493,1000,-115,-146,1478,1000,-115,-146,35334.0
01-Nov-13,16,36040,36065,37105,37135,32836,767,2392,88,3103,0,9,119,1493,1000,-175,-281,1478,1000,-175,-281,37135.0
01-Nov-13,17,38077,38073,39306,39306,34805,767,2392,197,3103,0,7,6,1493,844,-240,-382,1478,844,-240,-382,39306.0
01-Nov-13,18,38840,39061,40203,40429,35603,759,2392,297,3103,0,8,12,1493,845,-249,-506,1478,845,-249,-506,40429.0
01-Nov-13,19,40048,39944,41435,41336,36756,759,2392,439,3103,0,9,13,1494,883,-249,-529,1478,883,-249,-529,41336.0
01-Nov-13,20,40241,40162,41628,41555,36943,778,2392,500,3103,0,9,13,1494,883,-249,-529,1478,883,-249,-529,41555.0
01-Nov-13,21,40413,40279,41797,41669,37062,778,2392,611,3103,0,6,9,1494,858,-249,-529,1478,858,-249,-529,41669.0
01-Nov-13,22,40520,40397,41903,41782,37191,750,2392,592,3103,0,4,4,1494,858,-249,-530,1478,858,-249,-530,41782.0
01-Nov-13,23,40642,40558,42021,41942,37300,750,2392,630,3103,0,5,8,1494,1000,-249,-525,1478,1000,-249,-525,41942.0
01-Nov-13,24,40810,40718,42189,42102,37435,787,2392,578,3103,0,5,9,1494,1000,-249,-525,1478,1000,-249,-525,42102.0
01-Nov-13,25,41052,40921,42430,42301,37686,787,2392,529,3103,0,4,3,1494,1000,-249,-525,1478,1000,-249,-525,42301.0
01-Nov-13,26,40884,40741,42260,42122,37531,721,2392,525,3103,0,3,2,1494,1000,-249,-524,1478,1000,-249,-524,42122.0
01-Nov-13,27,40747,40635,42111,42001,37417,721,2392,439,3103,0,5,5,1494,1000,-249,-510,1478,1000,-249,-510,42001.0
01-Nov-13,28,40612,40517,41976,41885,37275,623,2392,343,3103,0,5,7,1493,1000,-249,-510,1478,1000,-249,-510,41885.0
01-Nov-13,29,40490,40294,41854,41665,37171,623,2392,277,3103,0,5,11,1493,999,-249,-510,1478,999,-249,-510,41665.0
01-Nov-13,30,40281,40145,41645,41516,36962,565,2392,225,3103,0,5,11,1493,998,-249,-510,1478,998,-249,-510,41516.0
01-Nov-13,31,40228,40168,41608,41554,36865,565,2392,139,3103,0,8,12,1493,963,-249,-523,1478,963,-249,-523,41554.0
01-Nov-13,32,40540,40581,41922,41972,35917,453,2392,66,3103,61,8,16,1443,963,-249,-525,1478,963,-249,-525,41972.0
01-Nov-13,33,41380,41577,42757,42961,39061,453,2392,25,3103,126,10,15,1543,736,-249,-518,1478,736,-249,-518,42961.0
01-Nov-13,34,43799,43909,45142,45255,39880,369,2392,0,3103,146,9,7,1493,736,-249,-485,1478,736,-249,-485,45255.0
01-Nov-13,35,45851,45710,47231,47094,41704,369,2392,0,3103,307,6,6,1493,1000,-249,-525,1478,1000,-249,-525,47094.0
01-Nov-13,36,45834,45569,47214,46951,41696,327,2392,0,3103,308,6,6,1493,1000,-249,-525,1478,1000,-249,-525,46951.0
01-Nov-13,37,45209,44981,46596,46372,41128,327,2392,0,3103,240,9,12,1493,1000,-249,-529,1478,1000,-249,-529,46372.0
01-Nov-13,38,44314,44102,45701,45492,40261,359,2392,0,3103,153,9,10,1493,1000,-249,-529,1478,1000,-249,-529,45492.0
01-Nov-13,39,43042,42799,44429,44193,39157,359,2392,0,3103,16,9,12,1493,1000,-249,-529,1478,1000,-249,-529,44193.0
01-Nov-13,40,41521,41222,42908,42612,37771,299,2392,0,3103,0,9,9,1493,1000,-249,-529,1478,1000,-249,-529,42612.0
01-Nov-13,41,40125,39829,41456,41164,36422,299,2392,0,3103,0,6,8,1493,576,-249,-476,1478,576,-249,-476,41164.0
01-Nov-13,42,38546,38290,39851,39602,35034,272,2392,0,3103,0,9,5,1493,577,-249,-447,1478,577,-249,-447,39602.0
01-Nov-13,43,37213,36975,38578,38345,33823,272,2392,0,3103,0,6,8,1493,912,-249,-510,1478,912,-249,-510,38345.0
01-Nov-13,44,35562,35328,36926,36697,32328,234,2392,0,3103,0,6,6,1493,912,-248,-510,1478,912,-248,-510,36697.0
01-Nov-13,45,33850,33613,35225,34992,30751,234,2392,0,3103,0,7,9,1493,1000,-249,-519,1478,1000,-249,-519,34992.0
01-Nov-13,46,32153,31908,33435,33194,29160,210,2392,0,3103,0,11,14,1495,1000,-225,-446,1478,1000,-225,-446,33194.0
01-Nov-13,47,30499,30307,31629,31442,27574,210,2392,0,3103,0,14,16,1371,1000,-165,-351,1355,1000,-165,-351,31442.0
01-Nov-13,48,29454,29272,30998,30835,26614,242,2392,0,3103,0,429,448,1369,1000,-165,-350,1355,1000,-165,-350,30835.0
02-Nov-13,1,28836,28678,30367,30200,26101,242,2392,0,3107,0,428,419,1371,928,-153,-350,1352,928,-153,-350,30200.0
02-Nov-13,2,28540,28350,30054,29912,25814,219,2392,0,3107,0,412,425,1371,928,-152,-350,1357,928,-152,-350,29912.0
02-Nov-13,3,27799,27613,29497,29316,25145,219,2392,0,3107,0,648,654,1371,928,-152,-298,1356,928,-152,-298,29316.0
02-Nov-13,4,26854,26665,28714,28528,24298,171,2392,0,3107,0,854,870,1370,928,-152,-254,1356,928,-152,-254,28528.0
02-Nov-13,5,26058,25854,28473,28274,23565,171,2392,0,3107,0,1398,1407,1370,928,-152,-265,1356,928,-152,-265,28274.0
02-Nov-13,6,25743,25573,28192,28068,23248,155,2392,0,3107,0,1409,1408,1370,928,-152,-288,1356,928,-152,-288,28068.0
02-Nov-13,7,25247,25077,27717,27551,22704,155,2392,0,3107,0,1495,1500,1370,928,-152,-223,1356,928,-152,-223,27551.0
02-Nov-13,8,24619,24415,27086,26996,22075,182,2392,0,3107,0,1525,1639,1370,928,-152,-190,1357,928,-152,-190,26996.0
02-Nov-13,9,24327,24132,26783,26701,21840,182,2392,0,3107,0,1513,1626,1371,928,-152,-191,1356,928,-152,-191,26701.0
02-Nov-13,10,24345,24207,26733,26707,21903,225,2392,0,3107,0,1503,1618,1370,928,-152,-133,1357,928,-152,-133,26707.0
02-Nov-13,11,24550,24390,26802,26755,22112,225,2392,0,3107,0,1492,1606,1370,645,-152,-8,1356,645,-152,-8,26755.0
02-Nov-13,12,25059,24889,27306,27181,22584,281,2392,0,3107,0,1488,1602,1370,646,-159,40,1357,646,-159,40,27181.0
02-Nov-13,13,26342,26210,28448,28483,23772,281,2392,0,3107,0,1420,1535,1370,434,-86,115,1356,434,-86,115,28483.0
02-Nov-13,14,27443,27302,29005,28887,24803,454,2392,0,3107,0,887,879,1370,434,-75,144,1356,434,-75,144,28887.0
02-Nov-13,15,28597,28488,29386,29265,25865,454,2392,23,3107,0,36,38,1488,388,-153,146,1478,388,-153,146,29265.0
02-Nov-13,16,29817,29735,30580,30508,26998,551,2392,83,3107,0,10,21,1494,389,-153,142,1478,389,-153,142,30508.0
02-Nov-13,17,31844,31821,32606,32592,28834,551,2392,158,3107,0,9,14,1494,765,-153,85,1478,765,-153,85,32592.0
