SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Aug-15,1,22805,22637,23797,23695,20698,681,3939,0,8764,0,492,558,1600,800,198,195,1580,800,198,195,23695.0
01-Aug-15,2,21894,21755,23251,23111,19888,679,3939,0,8764,0,857,879,1600,787,198,282,1580,787,198,282,23111.0
01-Aug-15,3,21248,21129,22935,22843,19318,638,3939,0,8767,0,1187,1219,1600,774,198,283,1580,774,198,283,22843.0
01-Aug-15,4,20970,20842,22737,22593,19096,596,3939,0,8767,0,1267,1400,1600,810,198,283,1580,810,198,283,22593.0
01-Aug-15,5,20597,20467,22379,22350,18731,557,3939,0,8767,0,1282,1463,1600,786,198,283,1580,786,198,283,22350.0
01-Aug-15,6,20237,20056,22112,21974,18369,517,3939,0,8767,0,1375,1434,1600,792,182,283,1580,792,182,283,21974.0
01-Aug-15,7,20040,19874,21905,21895,18177,494,3939,0,8767,0,1365,1521,1600,789,129,283,1580,789,129,283,21895.0
01-Aug-15,8,19924,19753,21857,21845,18035,471,3939,0,8767,0,1433,1592,1600,762,115,283,1580,762,115,283,21845.0
01-Aug-15,9,19718,19576,21652,21761,17848,466,3939,0,8767,0,1434,1684,1600,748,26,283,1580,748,26,283,21761.0
01-Aug-15,10,19627,19473,21543,21654,17788,461,3939,0,8767,0,1416,1681,1600,774,47,275,1580,774,47,275,21654.0
01-Aug-15,11,19443,19251,21280,21331,17630,470,3939,126,8767,0,1320,1563,1600,778,-17,234,1580,778,-17,234,21331.0
