SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Dec-14,1,27822,27654,29285,29369,25078,702,4039,0,5905,0,576,828,1948,974,-121,-166,1926,974,-121,-166,29369.0
01-Dec-14,2,28118,27929,29522,29593,25423,645,4039,0,5905,0,623,884,1948,974,-58,-123,1927,974,-58,-123,29593.0
01-Dec-14,3,27825,27620,29508,29606,25192,645,4039,0,5905,0,990,1247,1948,974,-46,-47,1926,974,-46,-47,29606.0
01-Dec-14,4,27228,27016,29133,29164,24674,582,4039,0,5905,0,1144,1442,1948,974,-110,-51,1920,974,-110,-51,29164.0
01-Dec-14,5,26627,26409,28950,29097,24124,582,4039,0,5905,0,1562,1933,1948,974,-110,-51,1926,974,-110,-51,29097.0
01-Dec-14,6,26417,26255,28714,28899,23902,549,4039,0,5905,0,1576,1955,1948,974,-70,-51,1927,974,-70,-51,28899.0
01-Dec-14,7,25876,25712,28431,28778,23316,549,4039,0,5905,0,1849,2366,1948,974,-55,-51,1926,974,-55,-51,28778.0
01-Dec-14,8,25407,25228,28001,28337,22832,500,4039,0,5905,0,1833,2348,1948,974,-110,-51,1926,974,-110,-51,28337.0
01-Dec-14,9,25240,25071,27823,28170,22707,500,4039,0,5905,0,1822,2337,1948,974,-110,-51,1926,974,-110,-51,28170.0
01-Dec-14,10,25429,25308,27945,28341,22906,476,4039,0,5905,0,1819,2337,1948,974,-46,-51,1926,974,-46,-51,28341.0
01-Dec-14,11,26189,26054,28617,28989,23638,476,4039,0,5905,0,1782,2289,1948,974,-24,-22,1926,974,-24,-22,28989.0
01-Dec-14,12,27621,27539,29392,29737,24969,448,4039,0,5905,0,1058,1509,1947,981,-62,-51,1926,981,-62,-51,29737.0
01-Dec-14,13,31157,31167,31833,31936,28243,448,4039,0,5905,0,60,191,1995,1002,44,-16,1975,1002,44,-16,31936.0
01-Dec-14,14,34908,34884,35549,35521,31705,437,4039,0,5905,0,26,45,1995,999,11,-15,1975,999,11,-15,35521.0
