SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Dec-15,1,29403,29151,30767,30719,26518,680,4013,0,9063,0,764,905,1494,1029,199,130,1476,1032,198,136,30719.0
01-Dec-15,2,29653,29437,30826,30775,26823,684,4013,0,9063,0,573,733,1494,1015,199,256,1480,1014,198,260,30775.0
01-Dec-15,3,29314,29041,31136,31042,26461,699,4013,0,9063,0,1222,1402,1494,995,194,287,1480,1002,192,286,31042.0
01-Dec-15,4,28549,28295,30438,30335,25754,713,4013,0,9063,0,1289,1441,1494,974,135,287,1480,973,134,286,30335.0
01-Dec-15,5,27821,27613,29955,30022,25100,729,4013,0,9063,0,1534,1809,1494,986,189,286,1480,989,191,286,30022.0
01-Dec-15,6,27658,27478,29707,29776,24899,745,4013,0,9063,0,1449,1717,1494,971,198,286,1480,971,198,286,29776.0
01-Dec-15,7,27067,26923,29235,29275,24277,758,4013,0,9063,0,1568,1752,1494,961,199,286,1480,966,198,286,29275.0
01-Dec-15,8,26490,26345,28882,28893,23700,771,4013,0,9063,0,1792,1948,1495,1004,199,286,1480,1002,198,286,28893.0
01-Dec-15,9,26176,26056,28566,28600,23453,804,4013,0,9063,0,1790,1944,1494,978,199,286,1480,981,198,286,28600.0
01-Dec-15,10,26284,26213,28653,28737,23584,837,4013,0,9063,0,1769,1924,1485,997,199,286,1459,997,198,286,28737.0
01-Dec-15,11,26800,26806,29048,29194,24082,891,4013,0,9063,0,1648,1793,388,973,199,286,347,977,198,286,29194.0
01-Dec-15,12,28159,28241,30194,30267,25315,944,4013,0,9063,0,1435,1442,319,1006,199,286,351,1006,198,286,30267.0
01-Dec-15,13,31527,31569,32517,32499,28432,979,4013,0,9063,0,390,350,1460,500,199,286,1461,475,198,286,32499.0
01-Dec-15,14,35011,34976,35626,35597,31628,1013,4013,0,9063,0,15,19,1494,457,186,286,1480,474,182,286,35597.0
01-Dec-15,15,39127,39086,39741,39702,35363,1105,4013,0,9063,0,14,15,1494,1016,65,286,1480,1025,59,286,39702.0
01-Dec-15,16,41033,40830,41647,41444,37073,1197,4013,14,9063,0,14,12,1494,990,60,239,1480,990,63,235,41444.0
01-Dec-15,17,41613,41412,42233,42037,37590,1295,4013,71,9063,0,20,21,1494,988,132,105,1480,989,136,103,42037.0
01-Dec-15,18,41178,40937,41799,41563,37198,1392,4013,160,9063,0,21,27,1494,984,166,81,1480,987,165,80,41563.0
01-Dec-15,19,41543,41395,42160,42017,37506,1505,4013,289,9063,0,17,21,1493,1000,171,74,1480,1002,171,74,42017.0
01-Dec-15,20,41488,41344,42099,41963,37444,1617,4013,434,9063,0,11,18,1494,1006,171,24,1480,1006,171,20,41963.0
01-Dec-15,21,41183,41068,41875,41774,37149,1707,4013,597,9063,0,10,15,1494,975,168,-82,1480,980,166,-88,41774.0
01-Dec-15,22,40973,40862,41812,41715,36919,1796,4013,775,9063,0,7,12,1494,985,130,-232,1480,987,129,-238,41715.0
01-Dec-15,23,40928,40712,41848,41641,36868,1855,4013,1040,9063,0,6,13,1494,984,118,-314,1480,986,117,-314,41641.0
01-Dec-15,24,40623,40418,41549,41347,36594,1913,4013,1120,9063,0,12,17,1493,964,117,-314,1480,966,117,-314,41347.0
01-Dec-15,25,40360,40160,41282,41088,36370,1948,4013,1260,9063,0,8,12,1495,991,117,-314,1480,993,117,-314,41088.0
01-Dec-15,26,40128,39982,41055,40917,36175,1983,4013,1300,9063,0,7,10,1494,983,117,-320,1480,983,116,-322,40917.0
01-Dec-15,27,40140,39986,41111,40962,36245,2012,4013,1060,9063,0,7,10,1494,944,98,-364,1480,947,97,-364,40962.0
01-Dec-15,28,39973,39816,40920,40765,36159,2041,4013,725,9063,8,7,10,1494,966,40,-340,1480,970,34,-338,40765.0
01-Dec-15,29,40238,40106,41221,41091,36485,2024,4013,522,9063,0,5,6,1494,951,-59,-319,1480,949,-59,-318,41091.0
01-Dec-15,30,40278,40073,41261,41062,36549,2006,4013,283,9063,0,6,10,1494,943,-59,-318,1480,945,-59,-318,41062.0
01-Dec-15,31,40338,40277,41407,41358,36621,1965,4013,140,9063,0,6,10,1139,803,-84,-379,1113,798,-85,-383,41358.0
01-Dec-15,32,41607,41724,42739,42859,37810,1923,4013,44,9063,0,10,13,1110,820,-100,-422,1115,826,-100,-420,42859.0
01-Dec-15,33,44018,44229,44990,45195,40046,1904,4013,0,9063,0,11,13,1494,1001,-65,-296,1480,1008,-62,-290,45195.0
01-Dec-15,34,46283,46278,47246,47247,42147,1884,4013,0,9063,34,16,16,1495,1023,-124,-223,1480,1027,-127,-225,47247.0
01-Dec-15,35,47001,46863,48023,47884,42835,1874,4013,0,9063,40,16,13,1341,1006,-150,-256,1321,1006,-149,-256,47884.0
01-Dec-15,36,46542,46360,47613,47437,42475,1863,4013,0,9063,0,14,13,1334,987,-202,-255,1322,986,-204,-256,47437.0
01-Dec-15,37,45703,45562,46825,46684,41770,1869,4013,0,9063,0,14,15,1286,981,-204,-304,1272,983,-199,-306,46684.0
01-Dec-15,38,45013,44841,46128,45963,41179,1874,4013,0,9063,0,14,18,1284,1002,-129,-372,1273,1002,-128,-373,45963.0
01-Dec-15,39,43890,43667,44954,44727,40279,1875,4013,0,9063,0,14,17,1295,980,-157,-293,1282,982,-153,-290,44727.0
01-Dec-15,40,42615,42419,43548,43350,39096,1875,4013,0,9063,0,15,18,1289,1009,-100,-218,1283,1012,-97,-212,43350.0
01-Dec-15,41,41284,41130,42135,41981,37832,1886,4013,0,9063,0,14,12,1492,1017,-98,-139,1480,1018,-97,-141,41981.0
01-Dec-15,42,39398,39190,40301,40093,36184,1896,4013,0,9063,0,15,18,1494,997,-98,-190,1480,998,-97,-187,40093.0
01-Dec-15,43,37380,37141,38129,37883,34349,1933,4013,0,9063,0,15,18,1494,984,-68,-66,1480,989,-65,-60,37883.0
01-Dec-15,44,35282,35074,35890,35679,32454,1969,4013,0,9063,0,8,5,1453,998,11,80,1418,1000,16,85,35679.0
01-Dec-15,45,33166,33008,33773,33612,30518,1990,4013,0,9063,0,7,3,132,1009,91,113,91,1011,93,116,33612.0
01-Dec-15,46,30995,30883,31608,31495,28472,2010,4013,0,9063,0,13,7,54,1014,154,233,87,1014,159,238,31495.0
01-Dec-15,47,28599,28461,29223,29165,26276,1978,4013,0,9063,0,24,155,1303,934,202,285,1312,936,198,286,29165.0
01-Dec-15,48,27182,27078,28065,28135,25027,1946,4013,0,9063,0,283,456,1340,924,148,285,1309,924,149,286,28135.0
02-Dec-15,1,26733,26723,27930,28349,24700,1960,4013,0,9063,0,597,969,723,919,191,285,710,922,193,286,28349.0
02-Dec-15,2,26784,26736,28047,28511,24798,1974,4013,0,9063,0,663,1175,717,915,199,285,710,915,198,286,28511.0
