SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jun-14,1,24094,23947,24758,24614,21718,219,3665,0,4777,0,19,23,1853,926,-75,-70,1832,926,-75,-70,24614.0
01-Jun-14,2,23142,23044,23802,23815,20856,207,3665,0,4777,0,27,138,1852,926,-75,-58,1832,926,-75,-58,23815.0
01-Jun-14,3,22771,22684,24145,24200,20563,207,3665,0,4782,0,741,884,1852,925,-75,-58,1832,925,-75,-58,24200.0
01-Jun-14,4,22496,22404,24047,24130,20354,186,3665,0,4782,0,918,1019,1852,925,-75,-58,1826,925,-75,-58,24130.0
01-Jun-14,5,22022,21948,23720,23783,19932,186,3665,0,4782,0,1055,1174,1852,926,-75,-68,1832,926,-75,-68,23783.0
01-Jun-14,6,21591,21513,23183,23222,19517,182,3665,0,4782,0,949,1066,1852,926,-75,-68,1832,926,-75,-68,23222.0
01-Jun-14,7,21229,21160,23206,23362,19153,182,3665,0,4782,0,1343,1606,1852,925,-75,-59,1832,925,-75,-59,23362.0
01-Jun-14,8,21051,20967,22993,23181,18934,189,3665,0,4782,0,1309,1583,1852,925,-75,-58,1832,925,-75,-58,23181.0
01-Jun-14,9,20644,20533,22597,22864,18608,189,3665,0,4782,0,1320,1708,1853,925,-75,-58,1832,925,-75,-58,22864.0
01-Jun-14,10,19831,19759,21916,22224,17905,201,3665,20,4782,0,1445,1843,1852,925,-75,-65,1831,925,-75,-65,22224.0
01-Jun-14,11,19673,19611,21688,22008,17755,201,3665,64,4782,0,1375,1760,1853,925,-75,-65,1832,925,-75,-65,22008.0
01-Jun-14,12,19697,19670,21654,22026,17772,232,3665,169,4782,0,1356,1756,1852,925,-63,-38,1832,925,-63,-38,22026.0
01-Jun-14,13,20364,20328,22244,22593,18375,232,3665,338,4782,0,1380,1765,1853,925,59,87,1832,925,59,87,22593.0
01-Jun-14,14,20920,20904,22704,23085,18899,276,3665,538,4782,0,1284,1682,1853,925,58,121,1832,925,58,121,23085.0
01-Jun-14,15,21990,21987,23203,23505,19884,276,3665,790,4782,0,713,1054,1852,925,26,84,1832,925,26,84,23505.0
01-Jun-14,16,23059,23068,23631,23899,20882,290,3665,1090,4782,0,70,328,1849,925,12,-2,1832,925,12,-2,23899.0
01-Jun-14,17,24590,24595,25288,25447,22258,290,3665,1410,4782,0,16,169,1999,999,-44,-138,1978,999,-44,-138,25447.0
01-Jun-14,18,25852,25827,26616,26595,23386,299,3665,1770,4782,0,11,14,2000,999,-44,-209,1978,999,-44,-209,26595.0
01-Jun-14,19,27229,27221,27991,27989,24634,299,3665,2150,4782,0,9,14,2000,999,-44,-209,1978,999,-44,-209,27989.0
01-Jun-14,20,28228,28194,28991,28962,25554,287,3665,2450,4782,0,9,14,2001,999,-44,-210,1978,999,-44,-210,28962.0
01-Jun-14,21,28923,28870,29826,29780,26172,287,3665,2680,4782,0,9,14,2001,999,-111,-283,1978,999,-111,-283,29780.0
01-Jun-14,22,29350,29296,30394,30348,26577,322,3665,2860,4782,0,10,16,2001,999,-145,-389,1978,999,-145,-389,30348.0
01-Jun-14,23,29601,29524,30615,30549,26794,322,3665,2910,4782,0,14,21,2001,998,-140,-360,1978,998,-140,-360,30549.0
01-Jun-14,24,29818,29727,30860,30777,27004,379,3665,2970,4782,0,16,23,2001,999,-140,-386,1978,999,-140,-386,30777.0
01-Jun-14,25,29918,29822,31035,30943,27115,379,3665,2940,4782,0,18,21,2001,999,-152,-447,1978,999,-152,-447,30943.0
01-Jun-14,26,29732,29634,30844,30754,26975,436,3665,2930,4782,0,13,20,2001,999,-152,-447,1978,999,-152,-447,30754.0
01-Jun-14,27,29395,29294,30508,30415,26659,436,3665,2900,4782,0,14,21,2001,999,-152,-447,1978,999,-152,-447,30415.0
01-Jun-14,28,29052,28935,30133,30024,26357,460,3665,2760,4782,0,11,18,2001,998,-152,-418,1978,998,-152,-418,30024.0
01-Jun-14,29,28708,28632,29783,29715,26044,460,3665,2690,4782,0,9,12,2001,998,-152,-414,1978,998,-152,-414,29715.0
01-Jun-14,30,28475,28413,29552,29494,25820,511,3665,2590,4782,0,9,12,2001,999,-152,-416,1978,999,-152,-416,29494.0
01-Jun-14,31,28515,28482,29592,29565,25817,511,3665,2410,4782,0,9,14,2001,999,-152,-416,1978,999,-152,-416,29565.0
01-Jun-14,32,28666,28601,29743,29685,25945,571,3665,2270,4782,0,9,14,2001,999,-152,-416,1978,999,-152,-416,29685.0
01-Jun-14,33,29123,29094,30206,30185,26327,571,3665,2030,4782,0,9,13,2001,999,-152,-422,1978,999,-152,-422,30185.0
01-Jun-14,34,29789,29770,30874,30865,26880,549,3665,1740,4782,0,11,16,2001,999,-152,-422,1978,999,-152,-422,30865.0
01-Jun-14,35,30445,30413,31532,31509,27445,549,3665,1440,4782,0,13,18,2000,999,-152,-422,1978,999,-152,-422,31509.0
01-Jun-14,36,30829,30773,31915,31867,27838,545,3665,1170,4782,0,12,14,2001,999,-152,-422,1978,999,-152,-422,31867.0
01-Jun-14,37,30881,30800,31968,31900,27941,545,3665,863,4782,0,13,16,2001,999,-152,-422,1978,999,-152,-422,31900.0
01-Jun-14,38,30839,30773,31927,31872,27924,508,3665,662,4782,0,14,22,2001,999,-152,-422,1978,999,-152,-422,31872.0
01-Jun-14,39,30918,30836,32006,31934,28017,508,3665,450,4782,0,14,16,2000,999,-152,-422,1978,999,-152,-422,31934.0
01-Jun-14,40,30655,30580,31743,31678,27778,443,3665,280,4782,0,14,20,2000,999,-152,-422,1978,999,-152,-422,31678.0
01-Jun-14,41,30569,30484,31693,31618,27694,443,3665,142,4782,0,13,17,2000,999,-189,-422,1978,999,-189,-422,31618.0
01-Jun-14,42,30371,30286,31496,31418,27549,426,3665,52,4782,0,13,16,2000,999,-190,-422,1978,999,-190,-422,31418.0
01-Jun-14,43,30392,30342,31452,31406,27614,426,3665,16,4782,0,13,16,2000,999,-146,-401,1978,999,-146,-401,31406.0
01-Jun-14,44,30632,30557,31690,31622,27904,434,3665,0,4782,0,13,17,2000,999,-146,-399,1978,999,-146,-399,31622.0
01-Jun-14,45,29674,29563,30826,30724,26977,434,3665,0,4782,0,13,20,2000,713,-190,-449,1978,713,-190,-449,30724.0
01-Jun-14,46,28052,27913,29153,29015,25431,478,3665,0,4782,0,13,16,2000,714,-184,-404,1978,714,-184,-404,29015.0
01-Jun-14,47,26080,25926,27076,26929,23645,478,3665,0,4782,0,19,25,1956,877,-134,-343,1931,877,-134,-343,26929.0
01-Jun-14,48,24339,24204,25386,25256,22080,522,3665,0,4782,0,19,23,1955,877,-134,-394,1931,877,-134,-394,25256.0
02-Jun-14,1,22903,22837,23905,23995,20752,522,3665,0,4782,0,25,183,1955,973,-134,-343,1931,973,-134,-343,23995.0
02-Jun-14,2,22198,22164,23706,23979,20111,556,3665,0,4782,0,526,830,1955,973,-151,-331,1931,973,-151,-331,23979.0
