SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jun-13,1,25250,25102,27232,27122,22805,467,2109,0,2778,0,846,886,1488,1000,-245,-391,1478,1000,-245,-391,27122.0
01-Jun-13,2,24277,24163,26538,26444,21931,442,2109,0,2778,0,1125,1148,1488,1000,-245,-391,1478,1000,-245,-391,26444.0
01-Jun-13,3,23903,23838,26125,26181,21648,418,2109,0,2779,0,1086,1209,1488,1000,-245,-391,1478,1000,-245,-391,26181.0
01-Jun-13,4,23689,23637,26053,26301,21509,418,2109,0,2779,0,1228,1530,1488,1000,-245,-391,1478,1000,-245,-391,26301.0
01-Jun-13,5,23156,23084,25427,25687,21015,418,2109,0,2779,0,1135,1395,1488,838,-245,-391,1478,838,-245,-391,25687.0
01-Jun-13,6,22692,22607,24997,25210,20557,409,2109,0,2779,0,1170,1469,1488,837,-245,-390,1477,837,-245,-390,25210.0
01-Jun-13,7,22395,22315,24772,24972,20225,409,2109,0,2779,0,1241,1524,1489,877,-245,-391,1478,877,-245,-391,24972.0
01-Jun-13,8,22183,22174,24550,24823,19952,393,2109,0,2779,0,1232,1515,1489,877,-245,-390,1478,877,-245,-390,24823.0
01-Jun-13,9,21898,21841,24260,24611,19674,393,2109,0,2779,0,1227,1659,1490,761,-245,-390,1478,761,-245,-390,24611.0
01-Jun-13,10,21111,21036,23473,23819,18993,385,2109,0,2779,0,1215,1651,1490,761,-245,-402,1478,761,-245,-402,23819.0
01-Jun-13,11,20952,20975,23289,23650,18858,385,2109,37,2779,0,1145,1557,1490,588,-245,-447,1478,588,-245,-447,23650.0
01-Jun-13,12,21189,21249,23284,23654,19074,383,2109,98,2779,0,1076,1485,1489,588,-172,-347,1478,588,-172,-347,23654.0
01-Jun-13,13,22365,22471,24236,24650,20167,383,2109,205,2779,0,1042,1350,1488,944,-100,-229,1478,944,-100,-229,24650.0
01-Jun-13,14,23542,23624,25121,25290,21253,397,2109,365,2779,0,751,842,1488,944,-100,-228,1478,944,-100,-228,25290.0
01-Jun-13,15,25255,25372,26169,26263,22818,397,2109,529,2779,0,44,33,1488,841,-100,-270,1478,841,-100,-270,26263.0
01-Jun-13,16,26758,26956,27604,27809,24201,432,2109,653,2779,0,9,17,1488,841,-100,-237,1477,841,-100,-237,27809.0
01-Jun-13,17,28674,28840,29701,29872,25908,432,2109,803,2779,0,8,8,1488,880,-175,-344,1478,880,-175,-344,29872.0
01-Jun-13,18,29933,30074,31129,31279,27036,458,2109,1050,2779,0,14,19,1488,880,-245,-437,1478,880,-245,-437,31279.0
01-Jun-13,19,31069,31201,32306,32442,28087,458,2109,1290,2779,0,14,17,1488,922,-245,-478,1478,922,-245,-478,32442.0
01-Jun-13,20,31606,31703,32801,32903,28594,474,2109,1430,2779,0,14,19,1489,922,-245,-436,1478,922,-245,-436,32903.0
01-Jun-13,21,31826,31888,33012,33083,28776,474,2109,1510,2779,0,14,20,1488,1000,-245,-427,1478,1000,-245,-427,33083.0
