SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jul-13,1,22768,22412,24453,24216,20735,883,2102,0,2818,0,835,842,1890,952,-105,-245,1871,952,-105,-245,24216.0
01-Jul-13,2,21995,21671,23756,23478,20038,742,2102,0,2818,0,911,912,1891,952,-105,-245,1870,952,-105,-245,23478.0
01-Jul-13,3,21605,21309,23642,23359,19698,742,2102,0,2821,0,1187,1259,1890,952,-105,-245,1870,952,-105,-245,23359.0
01-Jul-13,4,21342,21043,23384,23088,19518,762,2102,0,2821,0,1192,1429,1891,952,-105,-245,1871,952,-105,-245,23088.0
01-Jul-13,5,21092,20786,23130,22943,19285,762,2102,0,2821,0,1188,1431,1891,952,-105,-245,1871,952,-105,-245,22943.0
01-Jul-13,6,20771,20503,22940,22918,18968,744,2102,0,2821,0,1319,1561,1891,948,-105,-245,1870,948,-105,-245,22918.0
01-Jul-13,7,20772,20563,22911,23237,18925,744,2102,0,2821,0,1289,1517,1891,952,-105,-245,1871,952,-105,-245,23237.0
01-Jul-13,8,20762,20594,22841,23261,18894,679,2102,0,2821,0,1229,1475,1891,952,-105,-245,1871,952,-105,-245,23261.0
01-Jul-13,9,20663,20449,22699,23112,18858,679,2102,0,2821,0,1186,1424,1891,901,-105,-245,1871,901,-105,-245,23112.0
01-Jul-13,10,20279,20099,22423,22750,18506,630,2102,11,2821,0,1294,1533,1891,900,-105,-245,1870,900,-105,-245,22750.0
01-Jul-13,11,20716,20559,22838,22814,18872,630,2102,44,2821,0,1287,1457,1890,459,-105,-230,1870,459,-105,-230,22814.0
01-Jul-13,12,21768,21646,23542,23635,19849,618,2102,114,2821,0,1066,1116,1890,460,-105,-103,1870,460,-105,-103,23635.0
01-Jul-13,13,24407,24359,25390,25306,22296,618,2102,239,2821,0,328,309,1877,246,-100,-55,1855,246,-100,-55,25306.0
01-Jul-13,14,27315,27287,28130,28159,24997,583,2102,372,2821,0,61,56,1877,246,-100,-154,1855,246,-100,-154,28159.0
01-Jul-13,15,30684,30623,31354,31295,28169,583,2102,522,2821,0,11,12,1988,388,-100,-59,1967,388,-100,-59,31295.0
01-Jul-13,16,32958,32822,33696,33566,30245,657,2102,693,2821,0,8,9,1993,387,-101,-129,1967,387,-101,-129,33566.0
01-Jul-13,17,34525,34372,35490,35342,31639,657,2102,913,2821,0,8,9,1917,857,-188,-269,1893,857,-188,-269,35342.0
01-Jul-13,18,35114,34867,36294,36050,32166,689,2102,1100,2821,0,9,12,1916,856,-251,-420,1893,856,-251,-420,36050.0
01-Jul-13,19,35938,36031,37222,37319,32903,689,2102,1230,2821,0,7,9,1989,876,-251,-526,1968,876,-251,-526,37319.0
01-Jul-13,20,36358,36381,37646,37674,33270,746,2102,1380,2821,0,7,7,1992,876,-251,-530,1968,876,-251,-530,37674.0
01-Jul-13,21,36421,36120,37707,37410,33288,746,2102,1440,2821,0,5,10,1992,845,-251,-530,1967,845,-251,-530,37410.0
01-Jul-13,22,36515,36259,37802,37548,33378,672,2102,1610,2821,0,5,9,1992,846,-251,-531,1968,846,-251,-531,37548.0
