SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jun-12,1,26381,26381,0,0,23861,81,2019,0,1558,0,739,745,969,994,-413,0,959,994,-413,0,0.0
01-Jun-12,2,25291,25291,0,0,22871,53,2019,0,1558,0,1048,1083,969,993,-407,0,958,993,-407,0,0.0
01-Jun-12,3,24799,24799,0,0,22462,53,2065,0,1558,0,908,1212,994,994,-336,0,983,994,-336,0,0.0
01-Jun-12,4,24506,24506,0,0,22235,59,2065,0,1558,0,1109,1506,994,993,-262,0,983,993,-262,0,0.0
01-Jun-12,5,24018,24018,0,0,21752,59,2065,0,1558,0,1106,1609,993,994,-261,0,980,994,-261,0,0.0
01-Jun-12,6,23728,23728,0,0,21466,88,2065,0,1558,0,1143,1644,993,993,-261,0,982,993,-261,0,0.0
01-Jun-12,7,23505,23505,0,0,21213,88,2065,0,1558,0,1437,1941,994,993,-261,0,983,993,-261,0,0.0
01-Jun-12,8,23432,23432,0,0,21112,68,2065,0,1558,0,1463,1967,994,994,-261,0,983,994,-261,0,0.0
01-Jun-12,9,23361,23361,0,0,21097,68,2065,0,1558,0,1520,2018,994,994,-261,0,983,994,-261,0,0.0
01-Jun-12,10,22871,22871,0,0,20685,61,2065,0,1558,0,1646,2147,987,960,-261,0,977,960,-261,0,0.0
01-Jun-12,11,22982,22982,0,0,20768,61,2065,0,1558,0,986,1483,-19,136,-261,0,-20,136,-261,0,0.0
01-Jun-12,12,23912,23912,0,0,21644,53,2065,15,1558,0,794,1107,-25,102,-233,0,-20,102,-233,0,0.0
01-Jun-12,13,26515,26515,0,0,24069,53,2065,0,1558,0,184,313,500,102,-133,0,494,102,-133,0,0.0
01-Jun-12,14,29267,29267,0,0,26598,49,2065,54,1558,0,9,17,500,102,-133,0,494,102,-133,0,0.0
01-Jun-12,15,32883,32883,0,0,29896,49,2065,91,1558,0,10,16,22,302,-162,0,20,302,-162,0,0.0
01-Jun-12,16,35290,35290,0,0,32109,42,2065,128,1558,0,9,13,20,301,-163,0,20,301,-163,0,0.0
01-Jun-12,17,36911,36911,0,0,33566,42,2065,180,1558,0,8,8,495,489,-309,0,490,489,-309,0,0.0
01-Jun-12,18,37692,37692,0,0,34278,74,2065,233,1558,0,9,13,496,488,-413,0,490,488,-413,0,0.0
01-Jun-12,19,38654,38654,0,0,35182,74,2065,279,1558,0,9,14,618,730,-413,0,612,730,-413,0,0.0
01-Jun-12,20,38788,38788,0,0,35297,55,2065,324,1558,0,9,11,618,730,-413,0,612,730,-413,0,0.0
01-Jun-12,21,38778,38778,0,0,35258,55,2065,357,1558,0,9,16,666,696,-413,0,658,696,-413,0,0.0
01-Jun-12,22,38929,38929,0,0,35403,68,2065,390,1558,0,11,14,666,697,-413,0,658,697,-413,0,0.0
01-Jun-12,23,39079,39079,0,0,35552,68,2065,400,1558,0,12,9,669,748,-413,0,661,748,-413,0,0.0
01-Jun-12,24,39095,39095,0,0,35580,67,2065,410,1558,0,9,14,669,748,-413,0,661,748,-413,0,0.0
01-Jun-12,25,38989,38989,0,0,35488,67,2065,451,1558,0,9,14,669,638,-413,0,661,638,-413,0,0.0
01-Jun-12,26,38705,38705,0,0,35263,70,2065,491,1558,0,9,12,669,638,-413,0,661,638,-413,0,0.0
01-Jun-12,27,38272,38272,0,0,34869,70,2065,504,1558,0,11,10,487,638,-413,0,482,638,-413,0,0.0
01-Jun-12,28,37901,37901,0,0,34544,71,2065,517,1558,0,9,12,487,638,-413,0,482,638,-413,0,0.0
01-Jun-12,29,37628,37628,0,0,34322,71,2065,512,1558,0,8,13,467,789,-413,0,462,789,-413,0,0.0
01-Jun-12,30,37257,37257,0,0,33982,61,2065,506,1558,0,9,14,467,789,-413,0,462,789,-413,0,0.0
01-Jun-12,31,36842,36842,0,0,33573,61,2065,475,1558,0,9,15,564,934,-413,0,559,934,-413,0,0.0
01-Jun-12,32,36896,36896,0,0,33661,85,2065,443,1558,0,9,12,564,934,-413,0,559,934,-413,0,0.0
01-Jun-12,33,37211,37211,0,0,33952,85,2065,418,1558,0,9,15,628,995,-413,0,621,995,-413,0,0.0
01-Jun-12,34,37457,37457,0,0,34159,139,2065,393,1558,0,9,12,628,994,-413,0,621,994,-413,0,0.0
01-Jun-12,35,37510,37510,0,0,34197,139,2065,350,1558,0,9,12,628,994,-413,0,621,994,-413,0,0.0
01-Jun-12,36,37104,37104,0,0,33855,138,2065,307,1558,0,9,15,628,994,-413,0,621,994,-413,0,0.0
01-Jun-12,37,36646,36646,0,0,33490,138,2065,257,1558,0,9,12,615,711,-413,0,608,711,-413,0,0.0
01-Jun-12,38,36098,36098,0,0,32996,114,2065,206,1558,0,9,10,614,713,-413,0,608,713,-413,0,0.0
01-Jun-12,39,35329,35329,0,0,32299,114,2065,161,1558,0,9,12,993,992,-413,0,984,992,-413,0,0.0
01-Jun-12,40,34689,34689,0,0,31708,107,2065,116,1558,0,8,8,994,992,-413,0,983,992,-413,0,0.0
01-Jun-12,41,33953,33953,0,0,30996,107,2065,81,1558,0,9,14,994,915,-413,0,983,915,-413,0,0.0
01-Jun-12,42,33260,33260,0,0,30398,98,2065,46,1558,0,9,15,994,915,-413,0,983,915,-413,0,0.0
01-Jun-12,43,33118,33118,0,0,30271,98,2065,26,1558,0,10,16,994,813,-413,0,983,813,-413,0,0.0
01-Jun-12,44,33024,33024,0,0,30203,70,2065,6,1558,0,9,15,994,813,-413,0,983,813,-413,0,0.0
01-Jun-12,45,32344,32344,0,0,29468,70,2065,0,1558,0,11,17,993,824,-412,0,982,824,-412,0,0.0
01-Jun-12,46,30778,30778,0,0,27914,74,2065,0,1558,0,11,19,993,824,-403,0,982,824,-403,0,0.0
01-Jun-12,47,28828,28828,0,0,26100,74,2065,0,1558,0,11,18,993,860,-402,0,982,860,-402,0,0.0
01-Jun-12,48,27281,27281,0,0,24686,74,2065,0,1558,0,289,297,993,860,-402,0,982,860,-402,0,0.0
02-Jun-12,1,25787,25787,0,0,23311,74,2065,0,1565,0,579,584,993,995,-412,0,982,995,-412,0,0.0
02-Jun-12,2,24790,24790,0,0,22422,58,2065,0,1565,0,776,781,993,994,-412,0,982,994,-412,0,0.0
02-Jun-12,3,24274,24274,0,0,22023,58,2065,0,1565,0,1259,1259,993,994,-412,0,982,994,-412,0,0.0
02-Jun-12,4,23850,23850,0,0,21683,70,2065,0,1565,0,1228,1338,993,994,-407,0,982,994,-407,0,0.0
02-Jun-12,5,23328,23328,0,0,21223,70,2065,0,1565,0,1179,1336,993,994,-352,0,982,994,-352,0,0.0
02-Jun-12,6,22799,22799,0,0,20707,87,2065,0,1565,0,1330,1484,993,994,-297,0,982,994,-297,0,0.0
02-Jun-12,7,22489,22489,0,0,20395,87,2065,0,1565,0,1621,1776,993,994,-223,0,982,994,-223,0,0.0
02-Jun-12,8,22332,22332,0,0,20204,92,2065,0,1565,0,1666,1826,993,994,-168,0,982,994,-168,0,0.0
02-Jun-12,9,22012,22012,0,0,19950,92,2065,0,1565,0,1706,1992,994,994,-164,0,982,994,-164,0,0.0
02-Jun-12,10,21422,21422,0,0,19462,98,2065,0,1565,0,1677,2066,993,994,-168,0,982,994,-168,0,0.0
02-Jun-12,11,21247,21247,0,0,19268,98,2065,0,1565,0,1605,1995,994,994,-163,0,982,994,-163,0,0.0
02-Jun-12,12,21419,21419,0,0,19406,111,2065,16,1565,0,1399,1791,993,994,-163,0,982,994,-163,0,0.0
02-Jun-12,13,22664,22664,0,0,20559,111,2065,0,1565,0,1319,1599,993,994,-163,0,982,994,-163,0,0.0
02-Jun-12,14,23900,23900,0,0,21699,127,2065,54,1565,0,780,933,994,995,-163,0,982,995,-163,0,0.0
02-Jun-12,15,25622,25622,0,0,23292,127,2065,93,1565,0,8,166,993,994,-163,0,982,994,-163,0,0.0
02-Jun-12,16,27416,27416,0,0,24955,204,2065,131,1565,0,6,163,993,994,-153,0,982,994,-153,0,0.0
02-Jun-12,17,29466,29466,0,0,26814,204,2065,159,1565,0,9,16,993,810,-299,0,982,810,-299,0,0.0
02-Jun-12,18,30946,30946,0,0,28160,263,2065,187,1565,0,13,20,993,811,-401,0,982,811,-401,0,0.0
02-Jun-12,19,32201,32201,0,0,29290,263,2065,230,1565,0,13,20,993,993,-372,0,982,993,-372,0,0.0
02-Jun-12,20,33051,33051,0,0,30083,284,2065,272,1565,0,13,20,994,994,-372,0,982,994,-372,0,0.0
02-Jun-12,21,33473,33473,0,0,30420,284,2065,307,1565,0,14,20,993,994,-372,0,982,994,-372,0,0.0
02-Jun-12,22,33624,33624,0,0,30566,339,2065,341,1565,0,13,20,993,994,-372,0,982,994,-372,0,0.0
02-Jun-12,23,33483,33483,0,0,30425,339,2065,393,1565,0,13,20,993,994,-372,0,982,994,-372,0,0.0
02-Jun-12,24,33427,33427,0,0,30367,401,2065,444,1565,0,10,17,993,994,-372,0,982,994,-372,0,0.0
02-Jun-12,25,33253,33253,0,0,30225,401,2065,459,1565,0,12,16,993,994,-372,0,982,994,-372,0,0.0
02-Jun-12,26,32954,32954,0,0,29983,442,2065,475,1565,0,9,16,993,995,-382,0,982,995,-382,0,0.0
02-Jun-12,27,32367,32367,0,0,29427,442,2065,469,1565,0,9,17,993,994,-411,0,982,994,-411,0,0.0
02-Jun-12,28,31942,31942,0,0,29059,398,2065,463,1565,0,7,15,994,994,-413,0,982,994,-413,0,0.0
02-Jun-12,29,31536,31536,0,0,28705,398,2065,441,1565,0,5,12,993,936,-413,0,982,936,-413,0,0.0
02-Jun-12,30,31104,31104,0,0,28296,368,2065,419,1565,0,5,11,994,937,-413,0,982,937,-413,0,0.0
02-Jun-12,31,30899,30899,0,0,28099,368,2065,392,1565,0,5,11,538,815,-413,0,530,815,-413,0,0.0
02-Jun-12,32,30832,30832,0,0,28048,347,2065,364,1565,0,5,11,535,815,-413,0,531,815,-413,0,0.0
