SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-May-13,1,26764,26767,28949,28642,24223,405,2087,0,2663,0,1111,1129,1487,338,-247,-327,1477,338,-247,-327,28642.0
01-May-13,2,26157,26148,28202,28016,23674,355,2087,0,2663,0,1121,1123,1487,338,-247,-177,1477,338,-247,-177,28016.0
01-May-13,3,26614,26621,28512,28525,24201,355,2087,0,2667,0,1051,1109,1487,477,-247,-100,1478,477,-247,-100,28525.0
01-May-13,4,27011,27048,29005,28944,24683,367,2087,0,2667,0,1189,1316,1487,477,-205,-100,1477,477,-205,-100,28944.0
01-May-13,5,26946,26946,28870,28720,24619,367,2087,0,2667,0,1119,1244,1487,360,-205,-100,1477,360,-205,-100,28720.0
01-May-13,6,26765,26706,28739,28733,24395,388,2087,0,2667,0,1127,1364,1487,360,-247,-100,1478,360,-247,-100,28733.0
01-May-13,7,26392,26313,28555,28493,23977,388,2087,0,2667,0,1316,1699,1487,434,-247,-100,1478,434,-247,-100,28493.0
01-May-13,8,26071,26017,28186,28355,23705,418,2087,0,2667,0,1310,1812,1487,434,-205,-100,1477,434,-205,-100,28355.0
01-May-13,9,25944,25877,28039,28230,23615,418,2087,0,2667,0,1299,1812,1487,360,-196,-100,1478,360,-196,-100,28230.0
01-May-13,10,25964,25926,28007,28234,23675,432,2087,0,2667,0,1302,1903,1487,360,-141,-100,1478,360,-141,-100,28234.0
01-May-13,11,26313,26279,28113,28372,23971,432,2087,0,2667,0,1197,1975,1487,266,-68,-35,1478,266,-68,-35,28372.0
01-May-13,12,26782,26816,28488,28729,24421,441,2087,19,2667,0,1148,1816,1487,266,-58,0,1477,266,-58,0,28729.0
01-May-13,13,29470,29723,31056,31355,26937,441,2087,82,2667,0,1018,1371,1487,654,16,-68,1477,654,16,-68,31355.0
01-May-13,14,32650,32952,34010,34296,29825,494,2087,197,2667,0,750,826,1488,655,58,-110,1477,655,58,-110,34296.0
01-May-13,15,36789,36889,37411,37512,33623,494,2087,361,2667,0,12,9,1487,384,59,-110,1478,384,59,-110,37512.0
01-May-13,16,38920,38931,39557,39565,35581,491,2087,571,2667,0,12,10,1487,384,-15,-110,1477,384,-15,-110,39565.0
01-May-13,17,39756,39706,40615,40570,36317,491,2087,822,2667,0,17,18,1487,453,-159,-183,1478,453,-159,-183,40570.0
01-May-13,18,39374,39294,40470,40393,35982,514,2087,1120,2667,0,17,19,1488,454,-246,-333,1477,454,-246,-333,40393.0
