SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Oct-11,1,26045,26010,27518,27588,23511,280,1836,0,716,0,972,972,233,-1,0,0,232,-1,0,0,27588.0
01-Oct-11,2,25170,25117,26809,26757,22733,188,1836,0,716,0,1138,1140,233,-1,0,0,232,-1,0,0,26757.0
01-Oct-11,3,24521,24491,26230,26208,22184,188,1844,0,716,0,1208,1218,184,-1,0,0,184,-1,0,0,26208.0
01-Oct-11,4,23977,23977,25680,25836,21682,159,1844,0,716,0,1202,1358,184,-1,0,0,184,-1,0,0,25836.0
01-Oct-11,5,23166,23396,24866,25252,21168,159,1844,0,716,0,1200,1356,492,117,0,0,490,117,0,0,25252.0
01-Oct-11,6,22646,22888,24343,24743,20654,175,1844,0,716,0,1197,1355,493,118,0,0,490,118,0,0,24743.0
01-Oct-11,7,22393,22636,24217,24618,20386,175,1844,0,716,0,1324,1483,494,102,0,0,492,102,0,0,24618.0
01-Oct-11,8,22210,22484,24037,24470,20159,161,1844,0,716,0,1327,1485,494,101,0,0,492,101,0,0,24470.0
01-Oct-11,9,22048,22328,23867,24306,19993,161,1844,0,716,0,1319,1477,369,0,0,0,366,0,0,0,24306.0
01-Oct-11,10,22214,22268,24025,24237,19956,176,1844,0,716,0,1311,1469,368,0,0,0,366,0,0,0,24237.0
01-Oct-11,11,22429,22473,24085,24286,20135,176,1844,0,716,0,1156,1313,493,0,0,0,491,0,0,0,24286.0
01-Oct-11,12,22923,22997,24579,24810,20627,194,1844,0,716,0,1156,1313,495,0,0,0,492,0,0,0,24810.0
01-Oct-11,13,24155,24271,25726,26000,21783,194,1844,0,716,0,1071,1228,495,0,0,0,492,0,0,0,26000.0
01-Oct-11,14,25288,25374,26426,26663,22805,189,1844,5,716,0,637,794,481,-1,0,0,478,-1,0,0,26663.0
01-Oct-11,15,26867,26841,27389,27506,24260,189,1844,5,716,0,22,178,177,0,0,0,176,0,0,0,27506.0
01-Oct-11,16,28688,28779,29194,29288,25989,175,1844,5,716,0,6,9,176,0,0,0,176,0,0,0,29288.0
01-Oct-11,17,31115,31227,31624,31741,28182,175,1844,18,716,0,9,13,259,0,0,0,258,0,0,0,31741.0
01-Oct-11,18,32619,32714,33129,33229,29562,141,1844,31,716,0,10,15,261,0,0,0,258,0,0,0,33229.0
01-Oct-11,19,33986,34104,34500,34619,30803,141,1844,48,716,0,14,13,436,0,0,0,434,0,0,0,34619.0
01-Oct-11,20,34115,34393,34625,34907,30916,147,1844,64,716,0,10,13,488,0,0,0,485,0,0,0,34907.0
01-Oct-11,21,34484,34632,34996,35148,31180,147,1844,80,716,0,12,17,467,0,0,0,465,0,0,0,35148.0
01-Oct-11,22,34790,34902,35300,35415,31415,125,1844,95,716,0,10,13,511,0,0,0,507,0,0,0,35415.0
01-Oct-11,23,34563,34750,35072,35263,31200,125,1844,105,716,0,9,12,488,0,0,0,487,0,0,0,35263.0
01-Oct-11,24,34471,34609,34976,35118,31085,140,1844,114,716,0,5,9,488,0,0,0,487,0,0,0,35118.0
01-Oct-11,25,34348,34482,34853,34990,30974,140,1844,120,716,0,5,6,494,0,0,0,491,0,0,0,34990.0
01-Oct-11,26,34027,34131,34532,34640,30694,127,1844,125,716,0,5,9,495,0,0,0,492,0,0,0,34640.0
01-Oct-11,27,33642,33718,34147,34227,30335,127,1844,127,716,0,5,8,466,0,0,0,464,0,0,0,34227.0
01-Oct-11,28,33169,33243,33674,33752,29872,138,1844,130,716,0,5,9,488,0,0,0,486,0,0,0,33752.0
01-Oct-11,29,32821,32832,33326,33341,29602,138,1844,124,716,0,5,9,380,0,0,0,374,0,0,0,33341.0
