SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Oct-13,1,24490,24324,25983,25921,22344,778,2337,0,3008,0,878,1075,498,673,-115,0,497,673,-115,0,25921.0
01-Oct-13,2,23727,23599,25740,25769,21667,838,2337,0,3008,0,1398,1555,649,673,-115,0,678,673,-115,0,25769.0
01-Oct-13,3,23488,23410,25497,25573,21498,838,2337,0,3011,0,1394,1548,1360,747,-115,0,1349,747,-115,0,25573.0
01-Oct-13,4,23503,23469,25494,25614,21557,853,2337,0,3011,0,1376,1530,1360,745,-115,0,1349,745,-115,0,25614.0
01-Oct-13,5,23094,23111,25068,25240,21166,853,2337,0,3011,0,1359,1514,1360,321,-115,0,1349,321,-115,0,25240.0
01-Oct-13,6,22853,22819,24820,24941,20890,844,2337,0,3011,0,1352,1507,1360,320,-115,0,1349,320,-115,0,24941.0
01-Oct-13,7,22698,22646,24650,24753,20713,844,2337,0,3011,0,1337,1491,1360,118,-115,0,1349,118,-115,0,24753.0
01-Oct-13,8,22642,22656,24495,24762,20625,832,2337,0,3011,0,1238,1393,1360,118,-115,0,1357,118,-115,0,24762.0
01-Oct-13,9,22562,22540,24509,24751,20550,832,2337,0,3011,0,1332,1596,1357,258,-115,0,1353,258,-115,0,24751.0
01-Oct-13,10,22581,22630,24522,24831,20546,834,2337,0,3011,0,1326,1586,1387,258,-115,0,1349,258,-115,0,24831.0
01-Oct-13,11,23199,23380,25377,25513,21064,834,2337,0,3011,0,992,981,-67,-500,-119,0,-103,-500,-119,0,25513.0
01-Oct-13,12,24542,24633,26691,26585,22327,808,2337,0,3011,0,938,920,-125,-500,-86,0,-104,-500,-86,0,26585.0
01-Oct-13,13,27489,27622,29105,29179,25052,808,2337,0,3011,18,88,73,326,-1012,-16,0,321,-1012,-16,0,29179.0
01-Oct-13,14,30723,30837,32258,32395,27972,864,2337,0,3011,66,7,14,316,-1012,-16,0,323,-1012,-16,0,32395.0
01-Oct-13,15,33913,34066,35078,35251,30911,864,2337,29,3011,66,9,12,619,-576,-80,0,614,-576,-80,0,35251.0
01-Oct-13,16,36075,36270,37273,37487,32919,904,2337,77,3011,66,9,13,572,-576,-113,0,568,-576,-113,0,37487.0
01-Oct-13,17,37244,37420,37946,38127,34028,904,2337,157,3011,66,9,17,1314,-1,-192,0,1335,-1,-192,0,38127.0
01-Oct-13,18,37219,37378,37963,38127,34071,973,2337,271,3011,66,9,17,1388,-1,-234,0,1375,-1,-234,0,38127.0
01-Oct-13,19,37783,38011,38542,38776,34615,973,2337,402,3011,18,9,16,1481,368,-250,0,1480,368,-250,0,38776.0
01-Oct-13,20,38107,38252,38866,39017,34909,1036,2337,519,3011,0,8,14,1486,369,-251,0,1473,369,-251,0,39017.0
01-Oct-13,21,38019,38116,38776,38874,34812,1036,2337,624,3011,0,6,8,1485,783,-251,0,1473,783,-251,0,38874.0
01-Oct-13,22,38138,38207,38895,38966,34903,1113,2337,817,3011,0,6,6,1485,783,-251,0,1473,783,-251,0,38966.0
01-Oct-13,23,38169,38228,38926,38990,34940,1113,2337,912,3011,0,6,11,1485,1000,-251,0,1473,1000,-251,0,38990.0
01-Oct-13,24,38396,38326,39153,39089,35166,1122,2337,899,3011,0,6,13,1485,1000,-251,0,1473,1000,-251,0,39089.0
01-Oct-13,25,38442,38360,39199,39119,35225,1122,2337,906,3011,0,6,7,1485,1000,-251,0,1473,1000,-251,0,39119.0
01-Oct-13,26,38262,38159,39019,38922,35104,1124,2337,875,3011,0,6,13,1486,984,-251,0,1473,984,-251,0,38922.0
01-Oct-13,27,38077,37980,38834,38739,34919,1124,2337,917,3011,0,6,8,1417,369,-251,0,1404,369,-251,0,38739.0
01-Oct-13,28,37790,37756,38547,38515,34648,1121,2337,875,3011,0,6,9,1416,369,-251,0,1404,369,-251,0,38515.0
01-Oct-13,29,37789,37736,38550,38499,34686,1121,2337,785,3011,0,10,10,1415,305,-251,0,1403,305,-251,0,38499.0
01-Oct-13,30,37681,37631,38441,38396,34541,1147,2337,656,3011,0,9,12,1417,306,-251,0,1404,306,-251,0,38396.0
01-Oct-13,31,37521,37443,38417,38356,34375,1147,2337,590,3011,0,9,17,1332,-136,-251,0,1319,-136,-251,0,38356.0
01-Oct-13,32,38091,38051,38986,38953,34896,1102,2337,504,3011,57,8,6,1329,-136,-251,0,1319,-136,-251,0,38953.0
01-Oct-13,33,38816,38793,39575,39555,35519,1102,2337,404,3011,66,8,6,1388,416,-251,0,1381,416,-251,0,39555.0
01-Oct-13,34,39593,39564,40353,40330,36208,1128,2337,332,3011,66,9,15,1389,416,-251,0,1389,416,-251,0,40330.0
