SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jun-15,1,22015,21921,23121,23167,20002,1096,3883,0,8635,0,538,565,1618,615,99,-68,1598,615,99,-68,23167.0
01-Jun-15,2,21113,21100,22704,22710,19234,1063,3883,0,8635,0,1052,1193,1618,615,119,-39,1598,615,119,-39,22710.0
01-Jun-15,3,20988,21005,22732,22892,19188,1068,3883,0,8638,0,1205,1362,1618,615,92,-39,1598,615,92,-39,22892.0
01-Jun-15,4,21217,21184,22958,23036,19455,1072,3883,0,8638,0,1202,1364,1617,615,160,-39,1598,615,160,-39,23036.0
01-Jun-15,5,21069,21049,22912,23180,19293,1063,3883,0,8638,0,1304,1459,1618,615,196,-39,1598,615,196,-39,23180.0
01-Jun-15,6,20731,20732,22725,22855,18978,1053,3883,0,8638,0,1455,1677,1618,615,196,-39,1598,615,196,-39,22855.0
01-Jun-15,7,20543,20537,22528,22950,18805,1020,3883,0,8638,0,1446,1980,1618,615,196,-39,1598,615,196,-39,22950.0
01-Jun-15,8,20473,20445,22443,23062,18727,986,3883,0,8638,0,1436,2086,1618,615,196,-34,1598,615,196,-34,23062.0
01-Jun-15,9,20457,20435,22370,23010,18733,929,3883,0,8638,0,1413,2075,1618,615,196,18,1598,615,196,18,23010.0
01-Jun-15,10,20151,20144,21972,22639,18474,871,3883,0,8638,0,1321,1901,1619,615,196,102,1598,615,196,102,22639.0
01-Jun-15,11,20626,20703,22425,22745,18886,855,3883,118,8638,0,1299,1511,1618,616,196,208,1598,616,196,208,22745.0
01-Jun-15,12,21804,21946,23010,23341,19985,839,3883,300,8638,0,706,706,1618,623,196,273,1598,623,196,273,23341.0
01-Jun-15,13,24620,24729,25151,25246,22575,880,3883,584,8638,16,31,17,1619,623,196,283,1598,623,196,283,25246.0
01-Jun-15,14,27280,27359,27794,27875,24993,920,3883,872,8638,135,14,12,1606,607,196,284,1599,607,196,284,27875.0
01-Jun-15,15,30224,30288,30740,30802,27648,1006,3883,1280,8638,173,16,14,1994,982,196,284,1973,982,196,284,30802.0
01-Jun-15,16,31794,31799,32306,32309,29072,1091,3883,1790,8638,173,12,10,1997,964,196,284,1973,964,196,284,32309.0
01-Jun-15,17,32731,32720,33244,33230,29902,1177,3883,2310,8638,166,13,14,1997,975,196,278,1973,975,196,278,33230.0
01-Jun-15,18,32736,32697,33249,33210,29910,1263,3883,2830,8638,0,13,16,1997,979,196,223,1973,979,196,223,33210.0
01-Jun-15,19,32922,32879,33435,33394,30027,1331,3883,3390,8638,0,13,14,1997,974,196,164,1973,974,196,164,33394.0
01-Jun-15,20,32647,32638,33160,33152,29805,1398,3883,3680,8638,0,13,13,1997,1000,196,110,1973,1000,196,110,33152.0
01-Jun-15,21,32686,32656,33195,33165,29843,1441,3883,3890,8638,0,9,8,1997,643,196,49,1973,643,196,49,33165.0
01-Jun-15,22,32752,32734,33261,33244,29902,1483,3883,3790,8638,0,9,10,1997,654,196,31,1973,654,196,31,33244.0
