SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Mar-14,1,31760,31645,32793,32633,28753,325,2524,0,4478,0,67,81,1990,999,-142,-224,1967,999,-142,-224,32633.0
01-Mar-14,2,31966,31859,33161,33011,28982,286,2524,0,4478,0,229,241,1990,1000,-142,-224,1967,1000,-142,-224,33011.0
01-Mar-14,3,31665,31471,33308,33021,28731,286,2524,0,4478,0,677,688,1990,999,-142,-224,1967,999,-142,-224,33021.0
01-Mar-14,4,30785,30590,32709,32523,27933,268,2524,0,4478,0,1016,1025,1991,999,-142,-166,1967,999,-142,-166,32523.0
01-Mar-14,5,30214,30062,32342,32272,27444,268,2524,0,4478,0,1310,1319,1991,999,-142,-76,1967,999,-142,-76,32272.0
01-Mar-14,6,29999,29810,32098,31954,27194,263,2524,0,4478,0,1409,1412,1991,999,-88,-2,1967,999,-88,-2,31954.0
01-Mar-14,7,29198,29038,31375,31218,26399,263,2524,0,4478,0,1530,1533,1990,999,-47,3,1967,999,-47,3,31218.0
01-Mar-14,8,28600,28386,30704,30682,25832,266,2524,0,4478,0,1459,1586,1990,999,-45,3,1968,999,-45,3,30682.0
01-Mar-14,9,27886,27743,30072,30054,25193,266,2524,0,4478,0,1541,1739,1991,999,-45,3,1967,999,-45,3,30054.0
01-Mar-14,10,27580,27467,29632,29843,24933,244,2524,0,4478,0,1407,1641,1990,999,-45,3,1967,999,-45,3,29843.0
01-Mar-14,11,27754,27630,29888,30002,25125,244,2524,0,4478,0,1489,1727,1991,999,-45,0,1967,999,-45,0,30002.0
01-Mar-14,12,28134,28020,30371,30398,25461,223,2524,0,4478,0,1464,1690,1990,999,-69,-104,1967,999,-69,-104,30398.0
01-Mar-14,13,29658,29580,31497,31684,26914,223,2524,0,4478,0,1022,1249,1991,999,-31,-186,1967,999,-31,-186,31684.0
01-Mar-14,14,30605,30527,32105,32212,27818,231,2524,0,4478,0,654,864,1991,999,-24,-222,1967,999,-24,-222,32212.0
01-Mar-14,15,31924,31910,32896,32854,29034,231,2524,71,4478,0,49,205,1991,999,-38,-285,1967,999,-38,-285,32854.0
01-Mar-14,16,33152,33134,34129,34116,30177,220,2524,246,4478,0,12,17,1990,999,-50,-315,1967,999,-50,-315,34116.0
01-Mar-14,17,35124,35236,36173,36294,31967,220,2524,467,4478,0,8,8,1873,794,-113,-328,1847,794,-113,-328,36294.0
01-Mar-14,18,36900,36958,38000,38068,33543,217,2524,721,4478,96,13,17,1868,792,-93,-394,1847,792,-93,-394,38068.0
01-Mar-14,19,38032,38078,39236,39287,34523,217,2524,1010,4478,163,14,16,1986,999,-141,-449,1968,999,-141,-449,39287.0
01-Mar-14,20,38554,38587,39798,39842,34985,214,2524,1210,4478,58,13,22,1991,999,-163,-468,1967,999,-163,-468,39842.0
01-Mar-14,21,38592,38638,39871,39919,34965,214,2524,1420,4478,0,14,16,1991,1000,-207,-458,1967,1000,-207,-458,39919.0
01-Mar-14,22,38445,38477,39806,39845,34850,230,2524,1660,4478,0,9,14,1991,999,-241,-511,1967,999,-241,-511,39845.0
01-Mar-14,23,38213,38175,39602,39569,34591,230,2524,1840,4478,0,9,13,1991,999,-251,-529,1967,999,-251,-529,39569.0
01-Mar-14,24,38022,37987,39409,39378,34395,263,2524,1730,4478,0,7,12,1991,999,-251,-529,1967,999,-251,-529,39378.0
01-Mar-14,25,37926,37900,39312,39292,34340,263,2524,1720,4478,0,6,12,1991,999,-251,-529,1967,999,-251,-529,39292.0
01-Mar-14,26,37540,37495,38925,38885,33972,302,2524,1670,4478,0,5,10,1991,999,-251,-529,1967,999,-251,-529,38885.0
01-Mar-14,27,37067,37005,38451,38395,33553,302,2524,1530,4478,0,4,6,1991,999,-251,-529,1967,999,-251,-529,38395.0
01-Mar-14,28,36650,36616,38020,37989,33182,299,2524,1420,4478,0,3,6,1992,999,-238,-529,1967,999,-238,-529,37989.0
01-Mar-14,29,36302,36245,37648,37594,32908,299,2524,1260,4478,0,4,6,1991,999,-213,-529,1967,999,-213,-529,37594.0
01-Mar-14,30,35985,35870,37315,37206,32614,341,2524,1160,4478,0,5,10,1992,999,-196,-529,1967,999,-196,-529,37206.0
01-Mar-14,31,35870,35796,37181,37112,32492,341,2524,967,4478,0,5,10,1991,999,-177,-529,1967,999,-177,-529,37112.0
01-Mar-14,32,35946,35859,37261,37180,32630,411,2524,770,4478,0,5,11,1992,999,-181,-529,1967,999,-181,-529,37180.0
01-Mar-14,33,36430,36410,37783,37769,33093,411,2524,529,4478,0,9,15,1991,1000,-216,-528,1967,1000,-216,-528,37769.0
01-Mar-14,34,37454,37455,38791,38798,34054,436,2524,299,4478,0,11,16,1991,999,-197,-529,1967,999,-197,-529,38798.0
